timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1620924299,1.3,1.7,64084.7,13530.5,16042.7,4.7,9.8,0.0,0.0,0.0,0.0,0.0,0.0,36.9,0.0,0.0,0.0
1620924300,0.4,0.4,64084.7,13530.2,16042.7,9.9,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924301,0.7,0.3,64084.7,13530.4,16042.7,36.5,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924302,0.3,0.4,64084.7,13530.2,16042.7,4.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924303,2.1,1.2,64084.7,13530.2,16042.7,4.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,71.9,0.0,0.0,0.0
1620924304,1.6,1.4,64084.7,13530.6,16042.7,3.4,7.2,0.0,0.0,0.0,0.0,0.0,0.0,82.9,0.0,27.6,0.0
1620924305,0.3,0.2,64084.7,13530.2,16042.7,5.1,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924306,0.8,0.7,64084.7,13530.3,16042.7,15.3,21.7,0.0,0.0,0.0,0.0,0.0,0.0,79.9,0.0,0.0,0.0
1620924307,0.3,0.2,64084.7,13530.2,16042.7,5.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924308,0.2,0.4,64084.7,13530.2,16042.7,4.3,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924309,0.7,0.7,64084.7,13531.0,16042.8,4.1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,11.9,0.0
1620924310,0.3,0.4,64084.7,13530.3,16042.8,13.1,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924311,0.6,0.4,64084.7,13530.3,16042.8,32.8,11.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1620924312,0.3,0.3,64084.7,13530.3,16042.8,4.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924313,1.9,1.2,64084.7,13530.3,16042.8,2.9,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924314,2.0,1.2,64084.7,13530.4,16042.8,3.4,7.2,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,11.9,0.0
