record,timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
684,1620924996,137.4,29.400000000000002,2849368.699999997,1025548.2999999999,1103023.6999999997,712.9,751.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1816.5,0.0,505.6999999999999,11.2
685,1620924997,136.09999999999997,27.59999999999999,2849368.699999997,1025576.2999999998,1103024.2,573.7,681.4,0.0,0.0,0.0,0.0,0.0,0.0,2380.3,0.0,528.0999999999999,39.9
686,1620924998,141.00000000000006,35.7,2849368.699999997,1025593.6999999998,1103024.0999999999,421.5,436.90000000000003,0.0,0.0,4.0,0.0,0.0,0.0,2834.700000000001,0.0,127.80000000000001,0.0
687,1620924999,129.4,26.199999999999996,2849368.699999997,1025620.7999999999,1103024.2,803.4000000000002,938.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1273.0,0.0,63.8,0.0
688,1620925000,139.7,32.0,2849368.699999997,1025573.8000000002,1103024.9,610.0999999999998,536.5,0.0,0.0,0.0,0.0,0.0,0.0,1964.5000000000002,0.0,20.0,0.0
689,1620925001,136.79999999999998,30.499999999999986,2849368.699999997,1025594.6,1103024.5,497.09999999999997,656.6999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1549.1,0.0,330.79999999999995,18.3
690,1620925002,143.8,32.2,2849368.699999997,1025614.3999999999,1103024.7999999998,456.00000000000006,614.2,0.0,0.0,0.0,0.0,0.0,0.0,2545.3999999999996,0.0,325.70000000000005,8.0
691,1620925003,130.9,27.900000000000002,2849368.699999997,1025609.5000000001,1103025.9,546.0,767.8000000000003,0.0,0.0,3.9,0.0,0.0,0.0,1760.7000000000005,0.0,0.0,0.0
692,1620925004,139.70000000000002,31.700000000000006,2849368.699999997,1025590.5999999999,1103027.3,564.4999999999999,779.4999999999995,0.0,0.0,0.0,0.0,0.0,0.0,888.9999999999998,0.0,111.5,0.0
693,1620925005,132.29999999999998,26.59999999999999,2849368.699999997,1025559.0000000002,1103028.2000000002,617.5,900.6999999999997,0.0,0.0,0.0,0.0,0.0,0.0,922.2,0.0,59.9,0.0
694,1620925006,137.6,29.6,2849368.699999997,1025630.5000000002,1103029.3000000003,636.0999999999998,626.5000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1526.6999999999998,0.0,322.5,11.1
695,1620925007,134.20000000000002,29.20000000000001,2849368.699999997,1025596.4,1103029.8000000003,577.3000000000001,688.5,0.0,0.0,0.0,0.0,0.0,0.0,2728.8,0.0,378.39999999999986,0.0
696,1620925008,144.3,37.6,2849368.699999997,1025611.2999999999,1103030.2000000002,465.5999999999999,489.2999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2235.9000000000005,0.0,139.7,0.0
697,1620925009,128.6,24.499999999999996,2849368.699999997,1025557.8000000003,1103031.0,795.7,985.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.0000000000005,0.0,59.8,0.0
698,1620925010,145.99999999999997,33.7,2849368.699999997,1025599.7,1103031.8,671.9999999999999,638.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1976.3000000000006,0.0,67.9,0.0
699,1620925012,140.20000000000005,28.5,2849368.699999997,1025572.2,1103032.1,698.2,932.5,0.0,0.0,0.0,0.0,0.0,0.0,1500.6000000000001,0.0,404.09999999999997,11.2
700,1620925013,144.39999999999998,32.8,2849368.699999997,1025595.2,1103032.4999999998,376.7000000000001,431.80000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2393.7,0.0,461.6999999999998,0.0
701,1620925014,130.10000000000002,26.999999999999996,2849368.699999997,1025607.8,1103033.0,763.7,482.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2254.4,0.0,8.0,0.0
702,1620925015,138.3,29.999999999999996,2849368.699999997,1025591.9000000001,1103033.5,458.50000000000017,511.69999999999965,0.0,0.0,0.0,0.0,0.0,0.0,2176.2000000000003,0.0,59.8,0.0
703,1620925016,131.79999999999998,23.900000000000002,2849368.699999997,1025574.9,1103034.2,508.39999999999986,511.2,0.0,0.0,0.0,0.0,0.0,0.0,1421.4999999999998,0.0,59.9,0.0
704,1620925017,137.2,29.899999999999995,2849368.699999997,1025595.5000000001,1103034.7999999998,622.4,510.80000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1903.6000000000004,0.0,323.30000000000007,11.2
705,1620925018,139.20000000000002,30.300000000000004,2849368.699999997,1025614.0,1103035.2,1210.3000000000006,787.5999999999997,0.0,0.0,0.0,0.0,0.0,0.0,2717.000000000001,0.0,310.7,0.0
706,1620925019,144.19999999999996,35.800000000000004,2849368.699999997,1025579.6999999998,1103035.9,434.2,510.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1469.1,0.0,123.69999999999999,0.0
707,1620925020,125.79999999999998,22.299999999999997,2849368.699999997,1025603.6,1103035.7999999998,750.8000000000002,870.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1493.1000000000004,0.0,11.9,0.0
708,1620925021,139.3,31.2,2849368.699999997,1025585.8,1103036.4,577.1,447.70000000000016,0.0,0.0,0.0,0.0,0.0,0.0,2008.5000000000005,0.0,12.0,0.0
709,1620925022,137.59999999999997,28.699999999999992,2849368.699999997,1025593.9,1103036.5,454.2000000000001,513.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,305.8,11.1
710,1620925023,144.10000000000002,34.699999999999996,2849368.699999997,1025548.2000000001,1103036.6,609.3000000000001,970.0,0.0,0.0,3.9,0.0,0.0,0.0,2787.1,0.0,306.29999999999995,0.0
711,1620925024,135.0,29.600000000000005,2849368.699999997,1025583.7000000001,1103037.4000000001,732.2,1297.1999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1525.6000000000004,0.0,335.2,0.0
712,1620925025,139.09999999999997,30.89999999999999,2849368.699999997,1025585.5000000001,1103038.8,616.2000000000002,901.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1453.2000000000003,0.0,187.5,0.0
713,1620925026,129.6,26.500000000000014,2849368.699999997,1025562.7999999999,1103039.9000000001,616.6999999999999,751.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1725.0000000000002,0.0,12.0,0.0
714,1620925027,138.09999999999997,32.300000000000004,2849368.699999997,1025591.1,1103041.3,698.2999999999998,667.8,0.0,0.0,0.0,0.0,0.0,0.0,2039.1,0.0,328.79999999999995,11.0
715,1620925028,138.29999999999998,30.5,2849368.699999997,1025595.7999999999,1103041.5999999999,475.79999999999995,758.2999999999998,0.0,0.0,0.0,0.0,0.0,0.0,2384.300000000001,0.0,474.9999999999999,39.9
716,1620925029,141.90000000000003,33.699999999999996,2849368.699999997,1025511.0000000002,1103042.4000000001,408.4999999999999,496.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1956.1000000000006,0.0,203.60000000000002,0.0
717,1620925030,131.29999999999998,24.299999999999997,2849368.699999997,1025547.9,1103042.7,738.7999999999998,955.9,0.0,0.0,0.0,0.0,0.0,0.0,3318.3,0.0,131.7,0.0
718,1620925031,140.4,31.699999999999996,2849368.699999997,1025522.2999999999,1103042.9000000001,675.5999999999999,513.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3034.5000000000005,0.0,39.9,0.0
719,1620925032,136.99999999999997,30.399999999999995,2849368.699999997,1025566.2,1103043.7000000002,817.2999999999998,712.4999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1396.3000000000004,0.0,321.19999999999993,18.6
720,1620925033,140.60000000000005,31.5,2849368.699999997,1025539.0000000001,1103044.2,383.8999999999999,449.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1690.1000000000001,0.0,377.70000000000005,0.0
721,1620925034,133.70000000000002,27.899999999999995,2849368.699999997,1025527.4000000003,1103044.7999999998,549.4999999999999,750.7,0.0,0.0,0.0,0.0,0.0,0.0,1940.4,0.0,83.9,0.0
722,1620925035,139.6,31.599999999999998,2849368.699999997,1025573.7000000002,1103046.1,551.8999999999999,688.7000000000002,0.0,0.0,0.0,0.0,0.0,0.0,886.4999999999999,0.0,19.7,0.0
723,1620925036,129.60000000000005,25.300000000000004,2849368.699999997,1025537.6,1103047.5,1401.9999999999993,1019.1000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1221.7,0.0,67.9,0.0
724,1620925037,140.10000000000002,31.599999999999998,2849368.699999997,1025567.6,1103048.7000000002,683.7999999999998,782.5,0.0,0.0,0.0,0.0,0.0,0.0,1632.6,0.0,334.4,11.0
725,1620925038,140.29999999999995,32.499999999999986,2849368.699999997,1025547.8999999999,1103049.3,507.8,598.9,0.0,0.0,0.0,0.0,0.0,0.0,1499.8,0.0,369.29999999999984,0.0
726,1620925039,144.60000000000005,34.9,2849368.699999997,1025567.2999999999,1103049.7000000002,822.2,645.5,0.0,0.0,0.0,0.0,0.0,0.0,4060.7000000000007,0.0,39.9,0.0
727,1620925040,133.7,25.399999999999995,2849368.699999997,1025615.2999999998,1103050.1000000003,818.4000000000001,1008.1,0.0,0.0,0.0,0.0,0.0,0.0,2148.0,0.0,139.5,0.0
728,1620925041,139.70000000000002,33.199999999999996,2849368.699999997,1025542.9999999999,1103051.2000000004,791.0000000000001,672.1,0.0,0.0,0.0,0.0,0.0,0.0,1169.9,0.0,8.0,0.0
729,1620925042,136.5,30.299999999999997,2849368.699999997,1025528.4,1103051.3000000003,599.1000000000001,1012.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1812.4000000000005,0.0,357.79999999999995,11.2
730,1620925043,143.90000000000006,29.599999999999998,2849368.699999997,1025543.2999999999,1103051.8000000003,382.79999999999995,478.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1547.5,0.0,337.3999999999999,0.0
731,1620925044,131.30000000000004,28.0,2849368.699999997,1025541.7999999999,1103052.4000000001,376.90000000000003,395.29999999999984,0.0,0.0,0.0,0.0,0.0,0.0,5661.799999999998,0.0,259.4,0.0
732,1620925045,137.9,29.699999999999996,2849368.699999997,1025569.2999999998,1103053.0000000002,498.2,489.7999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1014.1999999999999,0.0,27.9,0.0
733,1620925046,126.60000000000002,23.499999999999996,2849368.699999997,1025568.3999999999,1103053.6000000003,508.3,672.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,946.2999999999998,0.0,63.9,0.0
734,1620925047,139.5,29.999999999999986,2849368.699999997,1025574.7000000004,1103054.0000000002,676.0,756.4999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1682.1,0.0,397.69999999999993,11.1
735,1620925048,137.4,31.799999999999994,2849368.699999997,1025553.6,1103054.3000000003,459.40000000000003,524.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2131.2,0.0,287.0,0.0
736,1620925049,141.0,33.500000000000014,2849368.699999997,1025528.5000000001,1103054.7000000002,507.5000000000002,596.6,0.0,0.0,0.0,0.0,0.0,0.0,1445.5,0.0,71.9,0.0
737,1620925050,131.29999999999998,24.099999999999998,2849368.699999997,1025538.1000000001,1103055.1000000003,734.6999999999999,734.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1768.6000000000004,0.0,139.6,0.0
738,1620925051,138.3,30.799999999999986,2849368.699999997,1025549.5000000001,1103055.6,1125.3,1052.5000000000002,0.0,0.0,0.0,0.0,0.0,0.0,766.8999999999999,0.0,20.0,0.0
739,1620925052,138.49999999999997,30.399999999999995,2849368.699999997,1025568.2000000003,1103055.8,510.3000000000001,757.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1449.5000000000002,0.0,321.90000000000003,11.2
740,1620925053,137.4,32.699999999999996,2849368.699999997,1025552.7000000001,1103056.5,701.8,1149.1000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1555.3000000000004,0.0,258.30000000000007,0.0
741,1620925054,135.10000000000005,29.999999999999996,2849368.699999997,1025542.3,1103057.2000000002,680.8000000000002,1070.4,0.0,0.0,0.0,0.0,0.0,0.0,2727.0000000000005,0.0,47.9,0.0
742,1620925055,134.3,27.800000000000004,2849368.699999997,1025536.8000000002,1103058.5,585.1999999999999,677.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2747.4,0.0,458.59999999999997,0.0
743,1620925056,131.9,26.199999999999996,2849368.699999997,1025568.5000000001,1103060.2999999998,586.5,682.6999999999999,0.0,0.0,28.0,0.0,0.0,0.0,2044.3000000000004,0.0,91.8,0.0
744,1620925057,139.0,29.6,2849368.699999997,1025558.2000000001,1103061.0,3728.500000000002,626.8000000000001,0.0,0.0,8.0,0.0,0.0,0.0,2632.6000000000004,0.0,332.2,11.2
745,1620925058,141.40000000000006,32.8,2849368.699999997,1025581.3000000002,1103061.2,1244.7000000000003,745.8,0.0,0.0,0.0,0.0,0.0,0.0,2231.7,0.0,353.3999999999999,0.0
746,1620925059,141.7,32.199999999999996,2849368.699999997,1025527.1000000001,1103061.3,500.70000000000005,614.9,0.0,0.0,0.0,0.0,0.0,0.0,2827.000000000002,0.0,131.7,43.9
747,1620925060,131.7,25.7,2849368.699999997,1025574.9999999999,1103061.8,688.7999999999998,501.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1625.1000000000006,0.0,231.5,0.0
748,1620925061,136.20000000000002,30.4,2849368.699999997,1025550.3000000002,1103062.4000000001,733.2999999999998,1117.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,982.0999999999997,0.0,99.8,0.0
749,1620925062,141.7,30.2,2849368.699999997,1025572.7,1103062.8,436.40000000000003,707.6,0.0,0.0,20.0,0.0,0.0,0.0,1158.5,0.0,366.0,18.3
750,1620925063,136.29999999999998,29.499999999999993,2849368.699999997,1025535.5000000001,1103063.2000000002,824.2999999999998,578.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2608.3,0.0,312.90000000000003,0.0
751,1620925064,132.60000000000002,27.6,2849368.699999997,1025554.6000000003,1103064.8,532.1999999999998,774.9,0.0,0.0,0.0,0.0,0.0,0.0,1952.8000000000002,0.0,55.9,8.0
752,1620925065,138.8,30.5,2849368.699999997,1025538.2000000001,1103067.6,633.0999999999999,738.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2128.0000000000005,0.0,63.599999999999994,0.0
753,1620925066,131.2,28.099999999999998,2849368.699999997,1025563.8000000002,1103068.0000000002,622.8999999999997,834.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1608.8000000000004,0.0,44.0,8.0
754,1620925067,143.0,31.6,2849368.699999997,1025559.7000000003,1103069.0000000002,743.1,3900.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1462.7000000000003,0.0,328.20000000000005,3.7
755,1620925068,146.7,36.2,2849368.699999997,1025595.1000000003,1103069.9,478.3999999999999,744.1,0.0,0.0,0.0,0.0,0.0,0.0,961.7999999999996,0.0,309.7,0.0
756,1620925070,138.79999999999998,29.899999999999995,2849368.699999997,1025577.3000000004,1103070.4,858.8000000000001,960.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1481.3000000000002,0.0,127.69999999999999,0.0
757,1620925071,132.79999999999998,28.499999999999993,2849368.699999997,1025603.0000000001,1103071.1,749.8000000000001,613.0,0.0,0.0,0.0,0.0,0.0,0.0,2251.900000000001,0.0,19.9,0.0
758,1620925072,137.49999999999997,32.29999999999999,2849368.699999997,1025536.2000000001,1103071.7,806.4999999999997,1152.1000000000001,0.0,0.0,4.0,0.0,0.0,0.0,2707.0000000000005,0.0,79.8,0.0
759,1620925073,145.29999999999998,31.7,2849368.699999997,1025549.1000000002,1103071.9999999998,588.5,890.0999999999998,0.0,0.0,0.0,0.0,0.0,0.0,2134.5,0.0,318.90000000000003,11.2
760,1620925074,138.29999999999998,29.699999999999996,2849368.699999997,1025569.4000000001,1103072.5,405.80000000000007,403.2000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2115.500000000001,0.0,328.2999999999999,0.0
761,1620925075,133.3,25.599999999999998,2849368.699999997,1025558.0000000001,1103073.0999999999,441.90000000000003,618.2,0.0,0.0,0.0,0.0,0.0,0.0,1692.9,0.0,103.8,0.0
762,1620925076,134.30000000000004,28.699999999999992,2849368.699999997,1025582.6000000001,1103072.7,570.7,515.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2068.2000000000003,0.0,139.6,0.0
763,1620925077,130.6,26.2,2849368.699999997,1025590.7000000002,1103073.6,505.79999999999984,538.2,0.0,0.0,0.0,0.0,0.0,0.0,1433.4000000000003,0.0,36.0,0.0
764,1620925078,141.8,33.79999999999999,2849368.699999997,1025567.1000000002,1103073.9,1025.1999999999998,697.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1525.9000000000005,0.0,306.30000000000007,11.1
765,1620925079,141.7,33.6,2849368.699999997,1025573.8000000004,1103074.5,415.3000000000001,512.3,0.0,0.0,0.0,0.0,0.0,0.0,1691.5000000000005,0.0,351.1999999999999,0.0
766,1620925080,135.1,29.399999999999995,2849368.699999997,1025574.3000000002,1103074.7000000002,409.0,471.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1707.900000000001,0.0,135.7,0.0
767,1620925081,141.4,39.0,2849368.699999997,1025592.9000000004,1103075.0000000002,791.5000000000001,662.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2707.1000000000004,0.0,67.8,0.0
768,1620925082,151.60000000000002,52.50000000000001,2849368.699999997,1025605.3000000004,1103075.1,707.5000000000003,1142.0000000000002,0.0,0.0,4.0,0.0,0.0,0.0,914.5999999999998,0.0,111.8,0.0
769,1620925083,155.79999999999998,53.900000000000006,2849368.699999997,1025539.3999999998,1102968.9000000001,585.1999999999999,1176.7999999999995,0.0,0.0,1712.8999999999999,0.0,0.0,0.0,1530.4000000000003,0.0,321.40000000000003,11.1
770,1620925084,141.7,40.699999999999996,2849368.699999997,1025540.8999999999,1102970.2,662.4000000000001,1143.3000000000002,0.0,0.0,262.5,0.0,0.0,0.0,1296.4,0.0,282.0,0.0
771,1620925085,136.5,33.59999999999999,2849368.699999997,1025521.7000000002,1102971.5999999999,962.6000000000001,1035.8000000000004,0.0,0.0,187.7,0.0,0.0,0.0,2635.4000000000005,0.0,47.9,0.0
772,1620925086,137.7,28.999999999999996,2849368.699999997,1025514.2000000001,1102972.5999999999,601.4,747.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1676.7000000000005,0.0,191.3,0.0
773,1620925087,136.60000000000002,30.000000000000004,2849368.699999997,1025548.8,1102973.4,637.3999999999999,802.2999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3346.2,0.0,367.19999999999993,0.0
774,1620925088,142.2,33.600000000000016,2849368.699999997,1025606.6000000001,1102974.0,721.5,723.2999999999998,0.0,0.0,0.0,0.0,0.0,0.0,2028.0000000000007,0.0,429.49999999999994,11.1
775,1620925089,141.00000000000003,38.199999999999996,2849368.699999997,1025530.5000000002,1102974.5999999999,512.6,676.3,0.0,0.0,482.4,0.0,0.0,0.0,1313.2999999999997,0.0,313.2,0.0
776,1620925090,136.89999999999998,32.30000000000001,2849368.699999997,1025497.5000000001,1102975.0999999999,779.9000000000003,621.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1493.0000000000002,0.0,79.8,39.9
777,1620925091,136.2,29.799999999999997,2849368.699999997,1025529.0000000001,1102949.7999999998,786.8000000000002,528.7000000000002,0.0,0.0,195.7,0.0,0.0,0.0,1852.5000000000002,0.0,107.69999999999999,0.0
778,1620925092,146.9,48.30000000000002,2849368.699999997,1025514.4,1102844.0,692.4999999999999,1219.2,0.0,0.0,770.6,0.0,0.0,0.0,2315.1,0.0,171.70000000000002,0.0
779,1620925093,149.90000000000006,47.099999999999994,2849368.699999997,1025550.1000000001,1102844.4000000001,470.6000000000002,682.1999999999998,0.0,0.0,179.7,0.0,0.0,0.0,2264.0,0.0,398.09999999999997,18.5
780,1620925094,145.19999999999993,47.2,2849368.699999997,1025506.9,1102844.9000000001,400.1,593.1,0.0,0.0,51.3,0.0,0.0,0.0,1913.8000000000002,0.0,348.20000000000005,0.0
781,1620925095,135.50000000000006,29.399999999999995,2849368.699999997,1025490.0000000001,1102845.9000000001,520.4999999999999,691.8000000000003,0.0,0.0,51.9,0.0,0.0,0.0,1768.1,0.0,8.0,0.0
782,1620925096,136.9,31.799999999999983,2849368.699999997,1025429.0999999999,1102741.7000000004,668.5,958.5999999999999,0.0,0.0,1341.5,0.0,0.0,0.0,2503.600000000001,0.0,51.6,0.0
783,1620925097,137.19999999999996,33.60000000000001,2849368.699999997,1025430.3999999999,1102743.2000000004,727.5,974.2999999999997,0.0,0.0,59.9,0.0,0.0,0.0,3318.000000000001,0.0,127.80000000000001,0.0
784,1620925098,149.69999999999996,44.4,2849368.699999997,1025439.5999999997,1102637.1000000003,640.5,697.9,0.0,0.0,251.6,0.0,0.0,0.0,2530.1000000000004,0.0,316.49999999999994,11.2
785,1620925099,143.79999999999998,36.199999999999996,2849368.699999997,1025488.8,1102638.1000000003,584.0999999999999,713.0,0.0,0.0,103.8,0.0,0.0,0.0,3676.300000000001,0.0,306.50000000000006,0.0
786,1620925100,139.2,32.099999999999994,2849368.699999997,1025416.8999999999,1102638.6000000003,602.2,573.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3405.3000000000006,0.0,87.8,0.0
787,1620925101,136.7,28.79999999999999,2849368.699999997,1025419.0,1102639.4000000004,843.7000000000003,887.7,0.0,0.0,0.0,0.0,0.0,0.0,1341.4999999999995,0.0,103.5,0.0
788,1620925102,137.90000000000006,30.600000000000012,2849368.699999997,1025444.1,1102639.7000000002,709.9,1094.0,0.0,0.0,4.0,0.0,0.0,0.0,1149.6999999999998,0.0,47.9,0.0
789,1620925103,136.99999999999997,30.59999999999999,2849368.699999997,1025441.6,1102640.2000000002,578.0,862.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,742.1,0.0,298.59999999999997,11.0
790,1620925104,136.1,28.900000000000002,2849368.699999997,1025487.3,1102640.7000000002,304.6,356.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1761.1000000000001,0.0,300.8,0.0
791,1620925105,134.29999999999998,25.499999999999996,2849368.699999997,1025430.7000000002,1102641.2000000002,453.40000000000003,452.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4675.0999999999985,0.0,51.9,0.0
792,1620925106,134.9,26.799999999999994,2849368.699999997,1025489.8999999998,1102641.4000000001,513.6999999999999,497.2,0.0,0.0,0.0,0.0,0.0,0.0,3134.0000000000005,0.0,143.6,0.0
793,1620925107,130.1,25.700000000000003,2849368.699999997,1025495.0,1102642.2,539.1999999999999,555.5,0.0,0.0,0.0,0.0,0.0,0.0,2910.6000000000004,0.0,151.7,0.0
794,1620925108,143.2,32.8,2849368.699999997,1025488.0000000001,1102642.4,561.0000000000001,475.40000000000003,0.0,0.0,0.0,0.0,0.0,0.0,886.9000000000001,0.0,301.7,11.2
795,1620925109,140.0,33.699999999999996,2849368.699999997,1025457.4999999998,1102642.9,561.1,579.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2390.3,0.0,326.2999999999999,0.0
796,1620925110,134.5,27.8,2849368.699999997,1025391.5999999999,1102643.3,449.7,426.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.4,0.0,43.9,0.0
797,1620925111,133.99999999999994,28.200000000000003,2849368.699999997,1025383.0999999999,1102644.0,695.8000000000001,468.79999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2131.8999999999996,0.0,155.6,0.0
798,1620925112,140.2,30.9,2849368.699999997,1025390.5999999999,1102644.2000000002,753.9000000000002,1135.9999999999998,0.0,0.0,1.0,2.0,2.0,0.0,1692.9,0.0,67.9,0.0
799,1620925113,142.2,33.00000000000001,2849368.699999997,1025393.9000000001,1102644.8000000003,720.5999999999998,1218.6,0.0,0.0,0.0,0.0,0.0,2.0,819.8000000000001,0.0,413.8,11.0
800,1620925114,138.99999999999997,34.29999999999999,2849368.699999997,1025394.1999999997,1102645.6000000003,575.1,1006.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2469.7000000000003,0.0,273.50000000000006,0.0
801,1620925115,130.20000000000002,24.4,2849368.699999997,1025403.3999999999,1102646.7000000002,559.3999999999999,617.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2227.800000000001,0.0,8.0,0.0
802,1620925116,137.5,28.599999999999994,2849368.699999997,1025426.3999999997,1102648.2,602.8000000000001,696.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1788.8,0.0,87.8,0.0
803,1620925117,128.70000000000002,27.1,2849368.699999997,1025359.6999999997,1102649.0,623.8000000000001,612.8,0.0,0.0,0.0,0.0,0.0,0.0,2579.500000000001,0.0,219.5,0.0
804,1620925118,145.7,36.0,2849368.699999997,1025295.0999999997,1102649.2999999998,822.3,524.5000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1768.8000000000004,0.0,586.2,11.0
805,1620925119,136.50000000000006,30.199999999999985,2849368.699999997,1025231.1,1102649.3,900.4000000000001,757.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,2010.9999999999998,0.0,375.69999999999993,0.0
806,1620925120,135.2,29.0,2849368.699999997,1025228.6,1102641.5000000002,439.19999999999993,519.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1205.7,0.0,47.9,0.0
807,1620925121,132.19999999999996,27.700000000000014,2849368.699999997,1025239.5000000001,1102641.9000000001,708.3000000000001,552.9,0.0,0.0,0.0,0.0,0.0,0.0,2108.1000000000004,0.0,59.8,39.9
808,1620925122,139.79999999999998,30.700000000000003,2849368.699999997,1025237.5999999999,1102642.3,744.6999999999998,1060.3,0.0,0.0,0.0,0.0,0.0,0.0,1824.6000000000004,0.0,163.7,0.0
809,1620925123,136.10000000000002,29.699999999999992,2849368.699999997,1025208.2000000001,1102642.7,434.79999999999995,467.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.8,0.0,510.8,18.6
810,1620925124,135.09999999999997,30.200000000000006,2849368.699999997,1025200.9999999999,1102643.4,379.4999999999999,526.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2586.0000000000005,0.0,361.0,0.0
811,1620925125,133.09999999999997,26.8,2849368.699999997,1025210.7999999999,1102644.4000000001,944.8000000000002,805.5000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1265.9,0.0,43.9,0.0
812,1620925126,136.8,29.299999999999986,2849368.699999997,1025189.4999999999,1102645.9000000004,933.0000000000001,897.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2343.0,0.0,19.9,8.0
813,1620925127,133.5,29.299999999999997,2849368.699999997,1025225.7999999999,1102647.0000000002,797.3999999999999,973.7999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1233.8,0.0,51.9,0.0
814,1620925128,145.89999999999998,36.5,2849368.699999997,1025209.6000000002,1102647.8000000003,464.70000000000005,488.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,740.2,0.0,339.59999999999997,11.0
815,1620925129,134.09999999999997,30.099999999999994,2849368.699999997,1025236.1,1102648.7000000002,738.9,687.8000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1758.9,0.0,274.20000000000005,0.0
816,1620925130,145.90000000000003,31.999999999999996,2849368.699999997,1025237.9000000003,1102649.3,509.7999999999999,727.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1944.4000000000003,0.0,43.9,0.0
817,1620925131,136.80000000000004,29.799999999999997,2849368.699999997,1025231.3,1102649.9000000001,853.8000000000003,773.7,0.0,0.0,0.0,0.0,0.0,0.0,2335.5000000000005,0.0,151.4,0.0
