timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1620924300,0.7,1.0,64082.4,21772.1,39855.3,13.3,7.8,0.0,0.0,646.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924301,0.2,0.2,64082.4,21759.2,39855.3,6.1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924302,0.1,0.1,64082.4,21759.2,39855.3,5.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924303,0.2,0.2,64082.4,21758.5,39855.3,7.6,12.2,0.0,0.0,0.0,0.0,0.0,0.0,83.9,0.0,0.0,0.0
1620924304,0.2,0.2,64082.4,21758.5,39855.3,9.6,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924305,0.3,0.2,64082.4,21758.5,39855.3,11.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,45.7,0.0,22.9,0.0
1620924306,1.2,0.6,64082.4,21769.1,39855.3,12.4,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924307,2.3,1.4,64082.4,21758.5,39855.4,12.8,17.8,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
1620924308,0.4,0.5,64082.4,21758.5,39855.4,8.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924309,0.1,0.1,64082.4,21758.5,39855.4,3.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924310,0.6,0.7,64082.4,21758.8,39855.6,39.9,68.9,0.0,0.0,0.0,0.0,0.0,0.0,59.3,0.0,11.9,0.0
1620924311,0.2,0.1,64082.4,21758.8,39855.6,5.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924312,0.1,0.1,64082.4,21758.8,39855.6,5.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.0
1620924313,0.3,0.3,64082.4,21758.3,39855.6,6.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924314,0.1,0.1,64082.4,21758.8,39855.6,11.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924315,0.3,0.1,64082.4,21758.8,39855.6,11.4,12.8,0.0,0.0,0.0,0.0,0.0,0.0,67.2,0.0,11.9,0.0
1620924316,1.1,0.6,64082.4,21763.6,39855.6,11.6,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924317,1.4,1.1,64082.4,21758.8,39855.6,6.4,6.9,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1620924318,0.6,0.7,64082.4,21758.3,39855.6,9.6,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924319,0.4,0.2,64082.4,21758.8,39855.7,7.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0.0,0.0,0.0
1620924320,0.1,0.1,64082.4,21758.8,39855.7,11.9,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0
1620924321,0.1,0.2,64082.4,21758.8,39855.7,6.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924322,0.1,0.1,64082.4,21758.8,39855.7,5.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,459.2,0.0,0.0,0.0
1620924323,0.3,0.3,64082.4,21758.7,39855.7,6.5,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924324,0.1,0.2,64082.4,21758.7,39855.7,11.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924325,0.7,0.2,64082.4,21758.8,39855.7,11.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,63.3,0.0,11.9,0.0
1620924326,1.6,0.7,64082.4,21777.0,39855.7,11.9,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924327,1.1,1.0,64082.4,21758.8,39855.7,7.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,107.8,0.0,0.0,0.0
1620924328,0.5,0.4,64082.4,21758.7,39855.7,6.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924329,0.6,0.3,64082.4,21758.8,39855.8,7.6,10.7,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0.0,0.0,0.0
1620924330,0.2,0.1,64082.4,21758.8,39855.8,12.2,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.5,0.0
1620924331,0.1,0.1,64082.4,21758.8,39855.8,5.6,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924332,0.1,0.2,64082.4,21758.8,39855.8,5.4,7.1,0.0,0.0,0.0,0.0,0.0,0.0,55.9,0.0,0.0,0.0
1620924333,0.3,0.3,64082.4,21758.9,39855.8,7.2,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924334,0.1,0.1,64082.4,21758.9,39855.8,12.2,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924335,4.4,1.1,64082.4,21799.6,39856.1,107.4,110.4,0.0,0.0,1111.4,0.0,0.0,0.0,39.6,0.0,55.4,0.0
1620924336,16.1,2.1,64082.4,21873.7,39783.5,40.7,40.8,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
