timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1620924300,1.1,1.4,64083.2,38414.2,23790.9,4.7,6.7,0.0,0.0,741.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924301,0.1,0.2,64083.2,38414.2,23790.9,4.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924302,0.4,0.5,64083.2,38414.2,23790.9,5.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924303,0.1,0.2,64083.2,38414.2,23790.9,2.9,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924304,0.7,0.5,64083.2,38414.2,23790.9,3.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,87.8,0.0,0.0,0.0
1620924305,1.3,1.1,64083.2,38414.2,23790.9,3.3,6.5,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,27.6,0.0
1620924306,0.2,0.2,64083.2,38414.2,23790.9,3.9,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924307,1.2,1.2,64083.2,38414.2,23790.9,3.7,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924308,1.9,1.1,64083.2,38414.2,23790.9,3.6,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924309,0.3,0.4,64083.2,38414.2,23790.9,2.7,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924310,0.9,0.8,64083.2,38414.4,23791.1,32.3,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0
1620924311,0.1,0.1,64083.2,38414.4,23791.1,3.7,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924312,0.2,0.2,64083.2,38414.4,23791.1,2.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924313,0.4,0.5,64083.2,38414.4,23791.1,13.3,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924314,0.4,0.5,64083.2,38414.4,23791.2,3.3,4.4,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.0,0.0,0.0
1620924315,0.8,0.7,64083.2,38414.4,23791.2,4.3,8.8,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,11.9,0.0
1620924316,0.1,0.3,64083.2,38414.4,23791.2,5.8,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924317,1.6,1.2,64083.2,38414.4,23791.2,3.8,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620924318,1.3,0.9,64083.2,38414.4,23791.2,3.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1620924319,0.2,0.6,64083.2,38414.4,23791.2,3.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1620924320,0.6,0.3,64083.2,38414.4,23791.2,4.4,12.5,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,126.9,0.0
