timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1621426935,1.2,1.5,64083.2,12835.1,19041.0,6.6,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621426936,0.3,0.2,64083.2,12835.1,19041.0,7.7,9.9,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.0,0.0,0.0
1621426937,0.3,0.2,64083.2,12835.1,19041.0,6.6,6.2,0.0,0.0,0.0,0.0,0.0,0.0,55.9,0.0,0.0,0.0
1621426938,0.2,0.1,64083.2,12835.1,19041.0,5.6,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621426939,0.8,0.7,64083.2,12835.7,19041.0,4.2,10.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621426941,1.3,0.8,64083.2,12835.0,19041.0,3.2,16.5,0.0,0.0,0.0,0.0,0.0,0.0,65.9,0.0,22.0,0.0
1621426942,1.9,1.1,64083.2,12835.4,19041.0,2.1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621426943,0.3,0.1,64083.2,12835.2,19041.0,29.8,22.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621426944,0.5,0.3,64083.2,12835.2,19041.0,3.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0.0,0.0,0.0
1621426945,0.6,0.4,64083.2,12835.2,19041.1,13.2,11.8,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
1621426946,0.2,0.3,64083.2,12835.2,19041.1,3.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,33.7,0.0,11.2,0.0
1621426947,0.3,0.0,64083.2,12835.2,19041.1,8.9,11.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
