timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1621194245,1.4,1.7,64084.7,9912.3,12351.2,13.8,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194246,0.4,0.3,64084.7,9912.0,12351.4,11.3,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194247,0.7,0.3,64084.7,9912.0,12351.4,8.9,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194248,0.5,0.5,64084.7,9912.0,12351.4,14.8,45.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621194249,0.3,0.3,64084.7,9912.6,12351.4,5.2,10.5,0.0,0.0,0.0,0.0,0.0,0.0,91.8,0.0,0.0,0.0
1621194251,1.2,0.9,64084.7,9913.1,12351.4,20.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7,0.0
1621194252,0.2,0.1,64084.7,9913.1,12351.4,2.7,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194253,2.0,1.0,64084.7,9913.0,12351.4,7.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,71.9,0.0,0.0,0.0
1621194254,0.8,0.8,64084.7,9938.4,12351.4,6.7,29.5,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0.0,0.0,0.0
1621194255,0.2,0.2,64084.7,9937.7,12351.4,5.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194256,0.5,0.3,64084.7,9937.7,12351.4,9.1,16.6,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,62.2,0.0
1621194257,0.2,0.2,64084.7,9937.7,12351.5,5.3,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194258,0.8,0.3,64084.7,9912.2,12351.5,16.2,26.5,0.0,0.0,0.0,0.0,0.0,0.0,475.2,0.0,0.0,0.0
1621194259,0.7,0.3,64084.7,9912.0,12351.5,6.8,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194260,1.4,0.9,64084.7,9912.3,12351.5,5.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.0,0.0,0.0
1621194261,0.3,0.3,64084.7,9912.0,12351.5,19.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0
1621194262,0.2,0.1,64084.7,9912.0,12351.5,5.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.0
1621194263,2.2,1.1,64084.7,9912.3,12351.5,5.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194264,0.6,0.5,64084.7,9912.0,12351.5,3.8,6.3,0.0,0.0,0.0,0.0,0.0,0.0,43.9,0.0,0.0,0.0
1621194265,0.3,0.4,64084.7,9912.0,12351.5,9.7,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194266,0.5,0.2,64084.7,9912.0,12351.5,8.2,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0
1621194267,0.3,0.2,64084.7,9912.0,12351.5,5.5,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194268,1.0,0.4,64084.7,9912.0,12351.5,18.1,28.2,0.0,0.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,0.0
1621194269,0.4,0.4,64084.7,9912.0,12351.5,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194270,1.3,0.8,64084.7,9912.0,12351.5,6.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9,0.0,0.0,0.0
1621194271,0.3,0.2,64084.7,9912.0,12351.6,20.8,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0
1621194272,0.1,0.1,64084.7,9912.0,12351.6,3.9,5.3,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1621194273,1.7,1.1,64084.7,9912.0,12351.6,6.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621194274,0.5,0.6,64084.7,9912.0,12351.6,3.5,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194275,0.3,0.2,64084.7,9912.0,12351.6,9.9,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194276,0.7,0.9,64084.7,9912.1,12351.7,25.2,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0
1621194277,0.6,0.5,64084.7,9912.1,12351.7,7.6,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194278,0.5,0.3,64084.7,9912.2,12351.8,14.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,79.9,0.0,0.0,0.0
1621194279,0.6,0.3,64084.7,9912.1,12351.8,4.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0,195.6,0.0,0.0,0.0
1621194280,1.5,0.9,64084.7,9912.1,12351.8,18.4,8.1,0.0,0.0,0.0,0.0,0.0,0.0,215.6,0.0,0.0,0.0
1621194281,0.2,0.2,64084.7,9912.1,12351.8,8.3,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0
1621194282,0.5,0.3,64084.7,9922.3,12351.8,5.1,6.6,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0.0,0.0,0.0
