timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1621194245,1.5,1.6,64083.2,20432.8,20370.2,15.4,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194246,0.2,0.4,64083.2,20432.6,20370.2,27.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194247,1.8,1.2,64083.2,20432.7,20370.2,2.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194248,0.4,0.2,64083.2,20432.8,20370.2,7.5,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194249,0.6,0.2,64083.2,20432.7,20370.2,3.8,10.5,0.0,0.0,0.0,0.0,0.0,0.0,91.8,0.0,0.0,0.0
1621194250,0.2,0.2,64083.2,20432.7,20370.2,4.1,23.2,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.0,27.6,0.0
1621194251,0.2,0.2,64083.2,20432.7,20370.2,9.4,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194252,1.8,1.1,64083.2,20432.8,20370.2,3.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194253,0.6,0.7,64083.2,20432.6,20370.2,12.9,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194254,0.2,0.3,64083.2,20432.8,20370.2,5.2,14.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1621194255,0.4,0.2,64083.2,20432.8,20370.3,5.5,5.3,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,11.9,0.0
1621194256,0.3,0.2,64083.2,20432.8,20370.3,26.1,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194257,1.3,1.2,64083.2,20432.7,20370.3,2.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194258,0.7,0.5,64083.2,20432.7,20370.3,6.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194259,0.2,0.2,64083.2,20432.8,20370.3,3.7,3.4,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.0
1621194260,0.2,0.2,64083.2,20432.8,20370.3,4.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0
1621194261,0.1,0.2,64083.2,20432.8,20370.3,7.2,10.9,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
1621194262,1.6,1.2,64083.2,20432.3,20370.3,3.9,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194263,0.7,0.7,64083.2,20433.7,20370.3,13.7,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194264,0.4,0.1,64083.2,20433.9,20370.3,7.2,14.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621194265,0.6,0.2,64083.2,20433.9,20370.4,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,11.9,0.0
1621194266,0.6,0.4,64083.2,20446.4,20370.4,29.1,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194267,1.4,1.0,64083.2,20446.7,20370.4,4.6,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194268,0.8,0.3,64083.2,20432.9,20370.4,7.5,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194269,0.2,0.2,64083.2,20432.8,20370.4,3.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,91.8,0.0,0.0,0.0
1621194270,0.2,0.1,64083.2,20432.8,20370.4,5.5,6.4,0.0,0.0,0.0,0.0,0.0,0.0,420.5,0.0,11.9,0.0
1621194271,0.2,0.2,64083.2,20432.8,20370.4,7.2,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194272,2.1,1.1,64083.2,20432.7,20370.4,3.7,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194273,0.6,0.5,64083.2,20432.7,20370.4,12.8,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194274,0.3,0.2,64083.2,20432.7,20370.4,4.9,13.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621194275,1.2,0.7,64083.2,20432.7,20370.4,20.4,36.8,0.0,0.0,0.0,0.0,0.0,0.0,142.7,0.0,126.9,0.0
1621194276,0.2,0.2,64083.2,20432.4,20370.6,26.1,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194277,1.7,1.2,64083.2,20432.6,20370.6,2.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194278,0.4,0.3,64083.2,20432.3,20370.6,7.3,6.1,0.0,0.0,0.0,0.0,0.0,0.0,55.9,0.0,0.0,0.0
1621194279,0.2,0.2,64083.2,20432.4,20370.6,3.7,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194280,0.2,0.2,64083.2,20432.4,20370.6,4.9,6.2,0.0,0.0,0.0,0.0,0.0,0.0,93.6,0.0,54.6,0.0
1621194281,0.1,0.1,64083.2,20432.4,20370.6,8.4,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194282,1.6,1.0,64083.2,20432.5,20370.6,4.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194283,0.6,0.5,64083.2,20432.4,20370.6,12.8,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194284,0.2,0.2,64083.2,20432.4,20370.6,5.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621194285,0.5,0.2,64083.2,20432.3,20370.7,5.5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,11.9,0.0
1621194286,0.7,0.6,64083.2,20432.3,20370.7,36.5,12.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621194287,1.5,1.1,64083.2,20432.3,20370.7,2.9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194288,0.5,0.4,64083.2,20432.3,20370.7,6.6,5.3,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1621194289,0.2,0.1,64083.2,20432.3,20370.7,3.8,3.6,0.0,0.0,0.0,0.0,0.0,0.0,43.9,0.0,0.0,0.0
1621194290,0.2,0.2,64083.2,20432.3,20370.7,5.3,7.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.9,0.0
1621194291,0.1,0.1,64083.2,20432.3,20370.7,6.5,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621194292,1.9,1.1,64083.2,20432.2,20370.7,4.1,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
