record,timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1279,1621195547,74.50000000000001,27.5,2849368.699999997,918177.1999999998,996990.7999999998,474.9,14925.8,0.0,0.0,0.0,0.0,0.0,0.0,1211.8,0.0,502.39999999999975,11.1
1280,1621195548,87.30000000000001,31.1,2849368.699999997,918347.5999999997,996991.0999999999,15933.099999999999,1070.7000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1611.3999999999999,0.0,253.60000000000005,0.0
1281,1621195549,63.000000000000014,28.300000000000004,2849368.699999997,918310.5999999997,996991.2999999998,440.30000000000007,664.7,0.0,0.0,0.0,0.0,0.0,0.0,2515.3000000000006,0.0,0.0,0.0
1282,1621195550,76.6,29.799999999999994,2849368.699999997,918356.4999999995,996991.7999999998,1238.4999999999995,7550.300000000001,0.0,0.0,0.0,0.0,0.0,0.0,1273.6999999999998,0.0,8.0,0.0
1283,1621195551,101.29999999999998,34.800000000000004,2849368.699999997,918526.5999999996,996992.8999999999,611.8,912.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1229.7,0.0,71.9,0.0
1284,1621195552,70.30000000000004,31.2,2849368.699999997,918550.5,996994.5,1421.1000000000001,800.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1573.9,0.0,452.2999999999998,10.9
1285,1621195553,68.90000000000002,33.50000000000001,2849368.699999997,918638.1999999998,996995.8000000002,598.8999999999999,8562.1,0.0,0.0,0.0,0.0,0.0,0.0,1492.2,0.0,293.1,0.0
1286,1621195554,90.89999999999998,33.4,2849368.699999997,918760.2000000001,996996.6,651.7000000000002,517.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2519.7000000000003,0.0,79.8,0.0
1287,1621195555,57.9,26.89999999999999,2849368.699999997,918679.5999999999,996997.4,439.8999999999999,430.69999999999993,0.0,0.0,0.0,0.0,0.0,0.0,1453.4,0.0,0.0,0.0
1288,1621195556,56.30000000000001,30.2,2849368.699999997,918730.7999999999,996997.9,548.6000000000001,584.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2283.500000000001,0.0,28.0,0.0
1289,1621195557,49.199999999999996,24.999999999999993,2849368.699999997,918685.0,996998.4,404.9999999999999,426.2,0.0,0.0,0.0,0.0,0.0,0.0,2169.5000000000005,0.0,478.09999999999985,11.2
1290,1621195558,56.900000000000006,31.699999999999992,2849368.699999997,918708.9999999999,996999.0000000001,702.4999999999999,1013.3999999999996,0.0,0.0,0.0,0.0,0.0,0.0,2143.6000000000004,0.0,265.6000000000001,0.0
1291,1621195559,51.400000000000006,26.3,2849368.699999997,918691.7,996999.5,406.89999999999986,499.9,0.0,0.0,0.0,0.0,0.0,0.0,4563.2,0.0,227.5,0.0
1292,1621195560,58.400000000000006,29.49999999999999,2849368.699999997,918651.5000000001,996999.6,848.7999999999997,595.5999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1944.5000000000002,0.0,39.9,0.0
1293,1621195561,60.5,30.699999999999996,2849368.699999997,918680.8,996999.9,1826.6,428.2,0.0,0.0,0.0,0.0,0.0,0.0,1996.6,0.0,20.0,0.0
1294,1621195562,50.199999999999996,29.900000000000006,2849368.699999997,918727.3,997000.3000000002,604.6999999999998,1256.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1301.3000000000002,0.0,443.4999999999999,11.0
1295,1621195563,51.39999999999999,32.400000000000006,2849368.699999997,918719.2,997001.1000000001,697.0000000000001,1040.2999999999997,0.0,0.0,0.0,0.0,0.0,0.0,2149.1000000000004,0.0,212.80000000000004,0.0
1296,1621195564,54.20000000000001,36.5,2849368.699999997,918738.9,997002.2000000001,2320.1,992.5,0.0,0.0,0.0,0.0,0.0,0.0,1277.4000000000003,0.0,179.6,0.0
1297,1621195565,43.79999999999999,28.999999999999993,2849368.699999997,918714.8000000003,997002.9,518.6,901.5,0.0,0.0,0.0,0.0,0.0,0.0,774.5999999999999,0.0,16.0,0.0
1298,1621195566,46.6,31.900000000000002,2849368.699999997,918725.7000000001,997004.2000000001,935.3,756.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2854.6000000000013,0.0,67.9,39.9
1299,1621195567,39.800000000000004,25.999999999999993,2849368.699999997,918712.0000000002,997004.2000000002,454.1,489.2,0.0,0.0,0.0,0.0,0.0,0.0,3524.900000000001,0.0,460.90000000000003,19.7
1300,1621195568,44.7,30.000000000000004,2849368.699999997,918722.2000000001,997004.4000000001,447.1999999999999,488.4,0.0,0.0,0.0,0.0,0.0,0.0,1887.6000000000004,0.0,515.0999999999999,0.0
1301,1621195569,37.499999999999986,26.999999999999996,2849368.699999997,918712.4000000003,997004.9000000003,420.89999999999986,497.6,0.0,0.0,0.0,0.0,0.0,0.0,1433.6000000000006,0.0,155.7,0.0
1302,1621195570,45.400000000000006,29.0,2849368.699999997,918690.1000000003,997005.3000000002,423.4999999999999,387.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,990.0999999999999,0.0,95.8,0.0
1303,1621195571,47.79999999999999,32.39999999999999,2849368.699999997,918677.6000000002,997005.7000000002,571.1,481.8,0.0,0.0,0.0,0.0,0.0,0.0,1453.4000000000003,0.0,32.0,8.0
1304,1621195573,44.399999999999984,29.200000000000014,2849368.699999997,918680.2000000002,997006.2000000001,474.30000000000007,857.8,0.0,0.0,0.0,0.0,0.0,0.0,1271.8000000000002,0.0,548.2,11.8
1305,1621195574,42.79999999999999,27.000000000000004,2849368.699999997,918645.5000000002,997006.5000000001,460.70000000000005,416.2999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1632.0,0.0,420.0,0.0
1306,1621195575,46.1,31.899999999999995,2849368.699999997,918667.2000000003,997004.7000000001,586.9,386.7,0.0,0.0,0.0,0.0,0.0,0.0,666.9,0.0,71.9,0.0
1307,1621195576,39.599999999999994,27.10000000000001,2849368.699999997,918646.9000000004,997005.4000000001,870.8999999999999,574.4,0.0,0.0,0.0,0.0,0.0,0.0,1884.5000000000005,0.0,0.0,0.0
1308,1621195577,42.900000000000006,29.100000000000005,2849368.699999997,918634.7,997005.7000000001,542.4,616.5,0.0,0.0,0.0,0.0,0.0,0.0,1521.0000000000005,0.0,63.9,0.0
1309,1621195578,42.1,28.400000000000002,2849368.699999997,918641.0000000003,997005.7000000001,811.1999999999998,761.2999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1041.3,0.0,446.3,11.1
1310,1621195579,46.300000000000004,29.899999999999984,2849368.699999997,918637.7000000001,997005.9000000001,517.5000000000001,478.9,0.0,0.0,0.0,0.0,0.0,0.0,2058.0,0.0,280.90000000000003,0.0
1311,1621195580,39.00000000000001,26.1,2849368.699999997,918671.3,997006.2000000001,388.9999999999998,487.2000000000001,0.0,0.0,0.0,0.0,0.0,0.0,742.6999999999998,0.0,83.8,0.0
1312,1621195581,46.39999999999999,30.9,2849368.699999997,918687.7000000002,997006.6000000002,453.9,494.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1828.8000000000002,0.0,0.0,0.0
1313,1621195582,45.50000000000001,30.89999999999999,2849368.699999997,918704.3,997007.5000000001,631.2,642.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1189.9,0.0,39.9,0.0
1314,1621195583,46.300000000000004,31.700000000000003,2849368.699999997,918703.2,997008.4000000001,570.3000000000001,1036.3,0.0,0.0,0.0,0.0,0.0,0.0,682.3,0.0,483.69999999999976,11.0
1315,1621195584,42.499999999999986,29.199999999999992,2849368.699999997,918659.3000000002,997010.1,540.6,603.9,0.0,0.0,0.0,0.0,0.0,0.0,1009.8000000000001,0.0,217.50000000000003,0.0
1316,1621195585,47.5,31.699999999999996,2849368.699999997,918659.2000000002,997008.3,620.2999999999998,615.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1213.7999999999997,0.0,91.8,0.0
1317,1621195586,37.9,25.499999999999996,2849368.699999997,918680.5000000001,997009.4,481.0000000000001,550.2000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1461.6000000000001,0.0,0.0,0.0
1318,1621195587,42.4,30.099999999999994,2849368.699999997,918715.0000000002,997009.8999999999,604.6999999999999,628.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1792.6,0.0,0.0,0.0
1319,1621195588,40.8,27.599999999999998,2849368.699999997,918696.0000000001,997009.9999999999,795.8,605.5,0.0,0.0,0.0,0.0,0.0,0.0,1621.9000000000003,0.0,425.59999999999997,11.0
1320,1621195589,47.80000000000001,32.400000000000006,2849368.699999997,918692.1000000003,997010.5999999999,637.0000000000002,999.9000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,253.10000000000005,0.0
1321,1621195590,39.09999999999999,26.100000000000005,2849368.699999997,918683.6000000001,997011.0999999999,392.9,398.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1425.5000000000002,0.0,171.6,0.0
1322,1621195591,55.2,32.39999999999999,2849368.699999997,918713.7000000001,997014.0999999997,811.5999999999998,589.2,0.0,0.0,0.0,0.0,0.0,0.0,2674.7000000000007,0.0,171.6,0.0
1323,1621195592,46.6,28.099999999999998,2849368.699999997,918671.7000000001,997011.7999999999,552.3,543.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,9105.599999999997,0.0,28.0,0.0
1324,1621195593,45.79999999999999,33.70000000000001,2849368.699999997,918668.1000000002,997012.0,752.6999999999998,1516.2,0.0,0.0,0.0,0.0,0.0,0.0,1721.3000000000002,0.0,443.99999999999983,10.9
1325,1621195594,46.59999999999999,31.299999999999997,2849368.699999997,918685.1000000001,997013.1000000001,741.7000000000002,1212.4999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2023.3000000000004,0.0,213.00000000000006,0.0
1326,1621195595,47.99999999999999,33.20000000000001,2849368.699999997,918699.6,997013.9,658.5,667.2000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1589.1,0.0,91.8,0.0
1327,1621195596,42.49999999999999,26.999999999999996,2849368.699999997,918671.4000000001,997015.2000000001,520.6999999999999,778.2,0.0,0.0,0.0,0.0,0.0,0.0,2351.6000000000004,0.0,55.9,0.0
1328,1621195597,43.7,29.900000000000002,2849368.699999997,918666.7999999999,997016.1000000001,530.9000000000001,481.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2123.8000000000006,0.0,12.0,39.9
1329,1621195598,41.3,27.3,2849368.699999997,918693.0000000001,997016.3000000002,776.4,608.7999999999998,0.0,0.0,0.0,0.0,0.0,0.0,2297.5,0.0,465.7999999999998,19.7
1330,1621195599,43.1,29.2,2849368.699999997,918657.9000000001,997016.6000000002,426.49999999999994,521.2999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1538.4,0.0,217.20000000000005,0.0
1331,1621195600,37.4,24.700000000000003,2849368.699999997,918667.9000000001,997016.9000000001,396.70000000000005,409.9,0.0,0.0,0.0,0.0,0.0,0.0,2096.100000000001,0.0,482.8999999999999,0.0
1332,1621195601,49.099999999999994,32.099999999999994,2849368.699999997,918670.8,997017.1000000002,425.6,406.79999999999995,0.0,0.0,0.0,0.0,0.0,0.0,798.6999999999998,0.0,115.8,0.0
1333,1621195602,41.099999999999994,28.9,2849368.699999997,918689.1000000001,997017.5000000001,552.4000000000001,518.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1286.0,0.0,111.8,0.0
1334,1621195603,45.499999999999986,28.49999999999999,2849368.699999997,918667.4999999999,997011.3,563.3000000000001,892.9,0.0,0.0,0.0,0.0,0.0,0.0,1121.7999999999997,0.0,482.59999999999985,11.1
1335,1621195604,43.0,28.700000000000003,2849368.699999997,918700.3,997011.4000000001,541.1000000000001,438.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,2077.5,0.0,305.90000000000003,0.0
1336,1621195605,44.50000000000001,31.200000000000006,2849368.699999997,918701.9999999999,997004.7000000001,620.2000000000002,501.6,0.0,0.0,0.0,0.0,0.0,0.0,1557.4000000000003,0.0,195.6,0.0
1337,1621195606,43.99999999999999,28.000000000000004,2849368.699999997,918712.4999999999,997005.4000000001,802.3999999999996,676.5999999999998,0.0,0.0,0.0,0.0,0.0,0.0,2579.1000000000004,0.0,47.9,0.0
1338,1621195607,40.5,26.900000000000002,2849368.699999997,918695.8,997005.6000000001,523.6,537.4,0.0,0.0,0.0,0.0,0.0,0.0,2695.1000000000004,0.0,36.0,0.0
1339,1621195608,39.3,27.999999999999993,2849368.699999997,918734.9999999998,997006.1000000001,441.09999999999985,501.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2361.1,0.0,482.79999999999984,10.9
1340,1621195609,41.500000000000014,29.400000000000006,2849368.699999997,918683.6,997006.5000000001,449.30000000000007,664.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1863.1000000000004,0.0,185.80000000000004,0.0
1341,1621195610,38.50000000000001,26.700000000000006,2849368.699999997,918716.9999999999,997006.7000000001,439.29999999999995,436.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2296.0,0.0,143.7,0.0
1342,1621195611,50.7,32.6,2849368.699999997,918704.3999999999,997007.1000000001,459.59999999999997,509.79999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1058.3,0.0,51.9,0.0
1343,1621195612,44.79999999999999,29.400000000000002,2849368.699999997,918668.0999999999,997008.4999999999,528.6000000000001,592.1,0.0,0.0,0.0,0.0,0.0,0.0,567.0999999999999,0.0,16.0,0.0
1344,1621195613,48.6,33.0,2849368.699999997,918688.0,997002.7,986.8000000000001,1187.2,0.0,0.0,0.0,0.0,0.0,0.0,1083.6,0.0,465.49999999999994,11.2
1345,1621195614,42.29999999999998,28.300000000000004,2849368.699999997,918724.0000000001,997003.8999999998,595.6,606.7000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1002.8,0.0,205.30000000000004,0.0
1346,1621195615,46.89999999999999,31.999999999999993,2849368.699999997,918692.0,996997.4999999999,726.6,546.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1577.4,0.0,47.9,0.0
1347,1621195616,43.2,27.199999999999996,2849368.699999997,918700.8999999999,996998.2999999999,427.5,651.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1357.5000000000002,0.0,91.8,0.0
1348,1621195617,39.199999999999996,27.599999999999998,2849368.699999997,918693.0,996998.5999999999,570.7000000000002,545.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2535.1000000000013,0.0,12.0,0.0
