timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1620721504,1.2,1.4,64083.2,20304.7,40686.7,5.9,9.0,0.0,0.0,662.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721505,0.3,0.2,64083.2,20304.8,40686.8,3.3,14.2,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.0
1620721506,0.4,0.3,64083.2,20304.9,40686.8,4.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9,0.0,0.0,0.0
1620721507,0.6,0.4,64083.2,20315.8,40686.8,4.9,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721508,0.8,0.7,64083.2,20304.8,40686.8,5.4,7.1,0.0,0.0,0.0,0.0,0.0,0.0,199.6,0.0,0.0,0.0
1620721509,0.5,0.4,64083.2,20304.8,40686.8,36.8,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0
1620721510,0.3,0.2,64083.2,20304.8,40686.8,6.2,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721511,2.1,1.8,64083.2,20304.8,40686.8,4.9,8.5,0.0,0.0,0.0,0.0,0.0,0.0,87.8,0.0,0.0,0.0
1620721512,0.2,0.2,64083.2,20304.8,40686.8,11.1,21.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1620721513,0.6,0.3,64083.2,20304.8,40686.8,7.9,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721514,0.7,0.4,64083.2,20330.1,40686.8,9.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0
1620721515,1.6,1.8,64083.2,20305.2,40686.6,19.9,74.9,0.0,0.0,4.0,0.0,12.0,0.0,87.8,0.0,20.0,0.0
1620721516,0.5,0.4,64083.2,20305.0,40686.6,4.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
