timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1620721503,0.9,1.5,64084.8,11931.8,11219.7,10.3,8.6,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0
1620721504,1.3,1.6,64084.8,11918.4,11220.0,32.9,79.6,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.0
1620721505,0.5,0.3,64084.8,11918.3,11220.0,7.2,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721506,0.4,0.3,64084.8,11918.3,11220.0,9.6,12.7,0.0,0.0,0.0,0.0,0.0,0.0,255.6,0.0,0.0,0.0
1620721507,0.4,0.4,64084.8,11918.3,11220.0,20.7,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.0
1620721508,0.7,0.7,64084.8,11933.6,11220.0,9.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3,0.0
1620721509,1.7,1.2,64084.8,11918.6,11220.0,6.4,6.9,0.0,0.0,0.0,0.0,0.0,0.0,634.8,0.0,0.0,0.0
1620721510,0.7,0.7,64084.8,11919.1,11220.0,46.8,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721511,0.8,0.3,64084.8,11918.3,11220.0,6.6,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721512,2.2,1.3,64084.8,11918.2,11220.0,6.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0
1620721513,0.4,0.2,64084.8,11918.3,11220.0,11.4,15.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,56.3,0.0
1620721514,1.8,1.5,64084.8,11944.0,11220.0,20.6,94.1,0.0,0.0,0.0,0.0,0.0,0.0,263.6,0.0,0.0,0.0
1620721515,1.1,1.6,64084.8,11918.4,11219.9,10.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721516,0.6,0.4,64084.8,11918.4,11219.9,12.4,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721517,0.3,0.3,64084.8,11918.4,11219.9,16.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721518,1.8,1.2,64084.8,11918.4,11219.9,8.3,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0
1620721519,0.6,0.5,64084.8,11918.3,11220.0,7.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,63.9,0.0,16.0,0.0
1620721520,0.6,0.8,64084.8,11919.1,11220.0,49.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,51.9,0.0,0.0,0.0
