timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1620721503,0.9,1.2,64083.2,36348.9,23415.0,4.1,6.7,0.0,0.0,698.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721504,1.2,1.2,64083.2,36348.8,23415.3,23.7,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721505,0.1,0.2,64083.2,36348.8,23415.3,3.8,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721506,1.4,1.1,64083.2,36348.9,23415.3,5.4,6.3,0.0,0.0,0.0,0.0,0.0,0.0,814.7,0.0,0.0,0.0
1620721507,0.2,0.3,64083.2,36348.8,23415.3,4.5,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721508,1.6,1.3,64083.2,36348.8,23415.3,3.8,5.1,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,27.6,0.0
1620721509,0.3,0.6,64083.2,36348.8,23415.3,4.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721510,0.6,0.2,64083.2,36348.8,23415.3,3.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721511,0.3,0.5,64083.2,36349.0,23415.3,4.7,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721512,0.1,0.1,64083.2,36348.8,23415.3,2.7,4.6,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0
1620721513,0.2,0.2,64083.2,36348.8,23415.3,4.1,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0
1620721514,1.3,1.2,64083.2,36374.3,23415.3,17.3,71.6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1620721515,1.2,1.4,64083.2,36349.0,23415.2,10.8,33.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
1620721516,1.7,1.1,64083.2,36349.1,23415.2,4.2,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
