timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1620721503,1.3,1.6,64084.8,12956.9,11636.3,5.4,8.6,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0
1620721504,1.2,1.1,64084.8,12957.0,11636.6,30.1,79.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721505,0.3,0.3,64084.8,12957.0,11636.6,39.2,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721506,0.3,0.3,64084.8,12957.0,11636.6,8.6,15.9,0.0,0.0,0.0,0.0,0.0,0.0,866.5,0.0,0.0,0.0
1620721507,0.3,0.6,64084.8,12957.0,11636.6,8.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721508,1.9,1.1,64084.8,12957.2,11636.6,5.2,6.9,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0
1620721509,0.3,0.3,64084.8,12957.0,11636.6,5.8,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721510,0.3,0.3,64084.8,12957.0,11636.6,4.8,5.5,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.0
1620721511,2.1,1.4,64084.8,12957.0,11636.6,2.6,12.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1620721512,0.4,0.7,64084.8,12957.0,11636.6,3.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721513,0.8,0.5,64084.8,12957.1,11636.6,6.1,16.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,11.1,0.0
1620721514,2.2,2.3,64084.8,12957.1,11636.6,24.2,98.4,0.0,0.0,0.0,0.0,0.0,0.0,43.9,0.0,0.0,0.0
1620721515,0.3,0.5,64084.8,12957.2,11636.5,39.7,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721516,0.3,0.4,64084.8,12957.4,11636.5,10.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721517,0.3,0.2,64084.8,12957.2,11636.6,6.7,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721519,2.5,1.3,64084.8,12957.7,11636.5,4.7,7.4,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,14.7,0.0
1620721520,0.5,0.3,64084.8,12957.2,11636.6,5.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,355.3,0.0,0.0,0.0
1620721521,1.2,1.0,64084.8,12967.8,11636.6,6.1,13.3,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.0
1620721522,1.0,1.2,64084.8,12957.7,11636.6,3.2,9.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1620721523,0.2,0.2,64084.8,12957.2,11636.6,3.6,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620721524,0.8,0.8,64084.8,12957.5,11636.6,5.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,55.4,0.0,11.1,0.0
