record,timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
10,1620904533,85.69999999999996,34.000000000000014,2849368.699999997,925046.5999999999,1221110.5999999999,1236.8000000000002,1818.8999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1769.9,0.0,349.99999999999994,0.0
11,1620904534,82.00000000000001,34.099999999999994,2849368.699999997,925100.3999999999,1221143.0999999996,1021.0999999999997,1112.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1457.3,0.0,60.0,0.0
12,1620904535,70.10000000000001,32.2,2849368.699999997,925374.7000000002,1221144.4999999998,1101.6,805.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6272.299999999998,0.0,0.0,0.0
13,1620904536,53.70000000000001,29.099999999999994,2849368.699999997,925410.1000000001,1221146.0999999999,498.09999999999997,693.9999999999999,0.0,0.0,4.0,0.0,0.0,0.0,2787.000000000001,0.0,20.0,0.0
14,1620904537,68.59999999999998,32.199999999999996,2849368.699999997,925410.7000000002,1221146.9,637.8999999999999,565.2,0.0,0.0,0.0,0.0,0.0,0.0,2563.500000000001,0.0,445.8,11.2
15,1620904538,75.19999999999997,32.6,2849368.699999997,925463.0000000001,1221147.4,4292.800000000002,3960.7000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3296.0,0.0,449.29999999999995,0.0
16,1620904539,75.49999999999997,26.700000000000006,2849368.699999997,925475.6,1221123.9000000001,631.3000000000001,690.9,0.0,0.0,0.0,0.0,0.0,0.0,2686.9000000000005,0.0,12.0,0.0
17,1620904540,86.70000000000002,31.499999999999993,2849368.699999997,925508.4000000001,1221153.7000000002,474.9,795.6,0.0,0.0,0.0,0.0,0.0,0.0,2323.9,0.0,36.0,0.0
18,1620904541,81.00000000000001,31.899999999999995,2849368.699999997,925519.9,1221154.0,1019.9000000000003,1009.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2116.100000000001,0.0,20.0,0.0
19,1620904542,76.90000000000003,30.500000000000004,2849368.699999997,925524.8000000002,1221145.9000000001,934.5999999999998,420.1000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2750.1,0.0,411.5999999999999,11.2
20,1620904543,43.59999999999999,31.700000000000003,2849368.699999997,924506.0000000001,1221146.6,786.2000000000002,1043.3,0.0,0.0,0.0,0.0,0.0,0.0,1679.3000000000002,0.0,280.80000000000007,0.0
21,1620904544,59.699999999999996,29.899999999999995,2849368.699999997,924627.9999999998,1221146.8000000003,781.0000000000002,687.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2111.7000000000003,0.0,44.0,0.0
22,1620904545,75.39999999999999,29.000000000000004,2849368.699999997,924699.7000000001,1221122.8000000003,498.9,630.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1765.0000000000005,0.0,12.0,0.0
23,1620904546,87.40000000000002,30.7,2849368.699999997,924829.4000000003,1221123.1,839.0000000000001,796.5,0.0,0.0,0.0,0.0,0.0,0.0,2259.600000000001,0.0,40.0,0.0
24,1620904548,92.70000000000003,33.3,2849368.699999997,924891.7000000003,1221122.9000000001,629.2,582.7,0.0,0.0,0.0,0.0,0.0,0.0,1706.6000000000004,0.0,364.2000000000001,11.1
25,1620904549,86.60000000000002,31.4,2849368.699999997,924950.6000000003,1221123.4000000001,487.9,534.2,0.0,0.0,0.0,0.0,0.0,0.0,2421.8,0.0,251.10000000000008,0.0
26,1620904550,73.90000000000002,26.0,2849368.699999997,925107.3999999999,1221123.5000000002,489.99999999999994,492.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1441.7000000000003,0.0,0.0,0.0
27,1620904551,76.9,29.099999999999998,2849368.699999997,925106.7000000001,1221124.0,377.9000000000001,430.50000000000017,0.0,0.0,0.0,0.0,0.0,0.0,1761.1000000000006,0.0,36.0,0.0
28,1620904552,69.90000000000002,29.099999999999994,2849368.699999997,925161.4000000003,1221124.2,435.6999999999998,473.50000000000006,0.0,0.0,0.0,0.0,0.0,0.0,5445.699999999996,0.0,163.8,0.0
29,1620904553,66.10000000000002,33.20000000000001,2849368.699999997,925436.7000000002,1221124.9000000001,991.5,655.4999999999999,0.0,0.0,0.0,0.0,3.7,0.0,1381.8,0.0,2632.4000000000005,11.2
30,1620904554,50.5,31.399999999999995,2849368.699999997,924460.7000000002,1221125.1,874.2999999999998,1121.3,0.0,0.0,0.0,0.0,8.0,0.0,1775.5000000000005,0.0,1618.1,0.0
31,1620904555,51.800000000000004,28.799999999999997,2849368.699999997,924515.8,1221125.6000000003,457.80000000000007,569.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5462.499999999999,0.0,0.0,0.0
32,1620904556,66.49999999999999,25.600000000000005,2849368.699999997,924565.6000000001,1221126.0,507.5,544.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1804.6000000000004,0.0,0.0,0.0
33,1620904557,63.1,28.900000000000006,2849368.699999997,924418.5000000003,1221126.8000000003,813.9999999999998,747.6000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2120.2000000000003,0.0,51.9,0.0
34,1620904558,43.29999999999998,33.099999999999994,2849368.699999997,924462.1000000001,1221127.1000000003,599.7999999999998,557.8,0.0,0.0,0.0,0.0,0.0,0.0,2093.5000000000005,0.0,1285.8999999999999,67.5
35,1620904559,38.2,31.200000000000003,2849368.699999997,924426.4000000001,1221127.4000000004,482.5000000000001,479.29999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2881.3000000000006,0.0,715.9999999999998,0.0
36,1620904560,34.1,24.8,2849368.699999997,924439.1,1221128.0000000002,463.20000000000005,474.80000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2211.9,0.0,0.0,0.0
37,1620904561,33.89999999999999,28.099999999999994,2849368.699999997,924453.5000000002,1221128.3000000005,374.09999999999985,436.9,0.0,0.0,0.0,0.0,0.0,0.0,1545.1999999999998,0.0,0.0,0.0
38,1620904562,38.6,30.800000000000004,2849368.699999997,924480.4000000003,1221128.7000000004,453.1000000000001,476.79999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1868.7000000000003,0.0,12.0,0.0
39,1620904563,41.60000000000001,32.50000000000001,2849368.699999997,924433.7000000003,1221129.1000000006,977.1,1242.4000000000003,0.0,0.0,0.0,0.0,0.0,0.0,974.9,0.0,425.09999999999997,18.6
40,1620904564,37.4,32.699999999999996,2849368.699999997,924440.3000000002,1221130.3000000005,992.3000000000001,1573.4,0.0,0.0,0.0,0.0,0.0,0.0,2370.600000000001,0.0,275.40000000000003,0.0
41,1620904565,35.70000000000001,29.600000000000005,2849368.699999997,924423.4,1221132.3000000003,516.0,763.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1481.4000000000005,0.0,0.0,0.0
42,1620904566,37.39999999999999,29.1,2849368.699999997,924474.7999999999,1221134.7000000004,675.3000000000001,883.9,0.0,0.0,0.0,0.0,0.0,0.0,1081.8999999999999,0.0,0.0,0.0
43,1620904567,34.4,29.100000000000012,2849368.699999997,924542.3000000002,1221136.1,537.6,747.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2263.9000000000005,0.0,20.0,0.0
44,1620904568,48.999999999999986,34.1,2849368.699999997,924553.7000000002,1221136.3,593.7999999999998,638.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,2960.2000000000007,0.0,345.49999999999994,11.1
45,1620904569,38.5,29.90000000000001,2849368.699999997,924582.4000000003,1221136.7000000002,902.5,791.4999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1988.3000000000002,0.0,303.49999999999994,0.0
46,1620904570,34.999999999999986,28.79999999999999,2849368.699999997,924540.6000000003,1221137.6,575.5,798.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3218.0000000000014,0.0,83.8,0.0
47,1620904571,40.099999999999994,31.5,2849368.699999997,924534.4000000003,1221138.1,824.3999999999997,864.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1764.7000000000003,0.0,0.0,0.0
48,1620904572,40.70000000000001,32.89999999999999,2849368.699999997,924558.7000000002,1221138.8,941.3000000000002,1076.9000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1517.2999999999997,0.0,103.8,0.0
49,1620904573,39.900000000000006,28.800000000000004,2849368.699999997,924483.0000000001,1221139.0999999999,744.3000000000002,663.5999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1779.9000000000003,0.0,345.20000000000005,11.0
50,1620904574,34.00000000000001,26.0,2849368.699999997,924469.3999999999,1221139.7,736.8,945.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1850.7999999999995,0.0,262.40000000000003,0.0
51,1620904575,35.099999999999994,27.8,2849368.699999997,924484.3000000003,1221140.1999999997,409.19999999999993,466.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1976.5000000000005,0.0,44.0,0.0
52,1620904576,31.39999999999999,26.199999999999996,2849368.699999997,924487.6,1221140.9,502.19999999999993,446.4,0.0,0.0,0.0,0.0,0.0,0.0,1784.6000000000008,0.0,43.9,0.0
53,1620904577,42.4,28.8,2849368.699999997,924509.9999999999,1221141.5999999999,2371.6,3862.2999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1593.2000000000003,0.0,16.0,0.0
54,1620904578,51.699999999999996,34.8,2849368.699999997,924546.3000000003,1221141.9,1950.6000000000001,568.4999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1756.2000000000003,0.0,356.8,11.0
55,1620904579,34.50000000000001,26.10000000000001,2849368.699999997,924510.4,1221142.0999999999,501.99999999999994,528.5000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2773.5000000000005,0.0,283.2,0.0
56,1620904580,33.6,27.900000000000006,2849368.699999997,924507.9000000003,1221142.4,455.7,450.19999999999993,0.0,0.0,0.0,0.0,0.0,0.0,2188.1000000000004,0.0,0.0,0.0
57,1620904581,38.9,29.500000000000004,2849368.699999997,924564.2000000002,1221150.4999999998,747.0,639.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1764.8000000000002,0.0,32.0,0.0
58,1620904582,39.09999999999999,28.499999999999993,2849368.699999997,924566.7999999999,1221150.9999999998,473.2,627.0999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1701.0000000000002,0.0,63.9,0.0
59,1620904583,39.1,29.700000000000006,2849368.699999997,924551.2999999999,1221151.6,632.6,464.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1215.3,0.0,631.5000000000001,11.0
60,1620904584,33.6,26.000000000000004,2849368.699999997,924565.7,1221152.1,709.3000000000001,940.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2762.5,0.0,521.8999999999997,0.0
61,1620904585,33.300000000000004,27.199999999999992,2849368.699999997,924529.2999999999,1221152.7,425.80000000000007,470.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1992.5000000000002,0.0,395.0999999999999,0.0
62,1620904586,34.89999999999999,26.9,2849368.699999997,924493.6000000001,1221152.9999999998,501.69999999999993,454.1,0.0,0.0,0.0,0.0,0.0,0.0,1281.6,0.0,0.0,0.0
63,1620904587,36.1,28.1,2849368.699999997,924517.9,1221153.8,500.1,520.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1473.4,0.0,24.0,0.0
64,1620904588,48.49999999999998,34.89999999999999,2849368.699999997,924514.3,1221154.1,919.1000000000003,644.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1775.4,0.0,913.1999999999999,11.3
65,1620904589,29.800000000000004,24.6,2849368.699999997,924530.6000000001,1221154.5,450.20000000000016,631.8,0.0,0.0,0.0,0.0,0.0,0.0,2883.4,0.0,383.00000000000006,43.9
66,1620904590,38.199999999999996,29.7,2849368.699999997,924559.0,1221154.9,852.5999999999998,773.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2631.3000000000006,0.0,39.9,0.0
67,1620904591,40.69999999999999,28.0,2849368.699999997,924553.4,1221155.2000000002,390.7000000000001,610.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1014.2999999999997,0.0,0.0,0.0
68,1620904592,37.3,29.799999999999997,2849368.699999997,924570.1999999998,1221155.5,605.9000000000001,809.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1098.1,0.0,12.0,0.0
69,1620904593,39.900000000000006,33.4,2849368.699999997,924570.7,1221156.5,1043.2,1326.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1106.2,0.0,438.9,18.7
70,1620904594,36.099999999999994,29.1,2849368.699999997,924551.9,1221157.6,719.0,1206.2000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1675.6999999999998,0.0,271.3,8.0
71,1620904595,37.70000000000001,29.400000000000013,2849368.699999997,924571.3999999997,1221159.2000000002,643.1999999999999,915.7000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2463.6,0.0,115.80000000000001,0.0
72,1620904596,37.900000000000006,30.699999999999996,2849368.699999997,924543.0999999996,1221161.6,611.6999999999999,739.6,0.0,0.0,0.0,0.0,0.0,0.0,1912.4000000000005,0.0,0.0,0.0
73,1620904597,39.60000000000001,28.999999999999996,2849368.699999997,924524.4999999998,1221162.3,542.9999999999999,642.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1621.1000000000006,0.0,12.0,0.0
74,1620904598,46.9,37.099999999999994,2849368.699999997,924496.7,1221163.5,633.2999999999998,559.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2384.9,0.0,358.3999999999999,11.2
75,1620904599,33.900000000000006,25.3,2849368.699999997,924507.0999999997,1221163.7,452.5999999999999,578.4,0.0,0.0,0.0,0.0,0.0,0.0,2834.9000000000005,0.0,286.7,0.0
76,1620904600,37.29999999999999,29.799999999999997,2849368.699999997,924528.0999999997,1221165.1,567.0000000000001,646.5,0.0,0.0,0.0,0.0,0.0,0.0,1158.1000000000001,0.0,47.9,0.0
77,1620904601,36.39999999999999,29.59999999999999,2849368.699999997,924538.8999999997,1221166.1000000003,512.8000000000001,715.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,786.7999999999998,0.0,24.0,0.0
78,1620904602,38.40000000000003,29.400000000000006,2849368.699999997,924607.6999999995,1221166.4000000001,512.9,677.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1401.6000000000004,0.0,67.9,0.0
79,1620904603,39.4,30.399999999999995,2849368.699999997,924567.4999999995,1221166.8000000003,716.8,609.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3512.6000000000004,0.0,374.0,11.0
80,1620904604,33.999999999999986,25.599999999999998,2849368.699999997,924563.9999999997,1221167.3000000003,943.6,706.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1906.8999999999999,0.0,262.50000000000006,0.0
81,1620904605,34.59999999999999,25.900000000000006,2849368.699999997,924533.6999999996,1221167.9000000004,482.1,898.2,0.0,0.0,0.0,0.0,0.0,0.0,630.8999999999999,0.0,55.9,0.0
82,1620904606,37.79999999999999,30.0,2849368.699999997,924508.1,1221168.4000000004,514.8000000000001,473.4,0.0,0.0,0.0,0.0,0.0,0.0,2216.3000000000006,0.0,8.0,0.0
83,1620904607,35.799999999999976,26.500000000000004,2849368.699999997,924542.9999999998,1221168.7000000004,520.0,516.2999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1437.5000000000005,0.0,67.9,0.0
84,1620904608,48.49999999999998,35.6,2849368.699999997,924502.7000000001,1221169.2000000002,601.0,551.4999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2278.2000000000003,0.0,362.0,11.3
85,1620904609,29.3,24.900000000000002,2849368.699999997,924528.2,1221169.6,420.40000000000003,458.7999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1133.9,0.0,235.30000000000007,0.0
86,1620904610,37.999999999999986,29.099999999999994,2849368.699999997,924607.6,1221169.9,471.99999999999994,539.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.9,0.0,0.0,0.0
87,1620904611,36.49999999999999,27.999999999999996,2849368.699999997,924620.0000000001,1221170.3,408.90000000000003,431.40000000000015,0.0,0.0,0.0,0.0,0.0,0.0,1190.1,0.0,12.0,0.0
88,1620904612,38.89999999999999,29.800000000000004,2849368.699999997,924629.9999999998,1221170.5,431.90000000000015,382.8,0.0,0.0,0.0,0.0,0.0,0.0,1449.5000000000005,0.0,12.0,0.0
89,1620904614,37.300000000000004,28.8,2849368.699999997,924597.6999999998,1221170.9,702.6000000000001,494.49999999999994,0.0,0.0,0.0,0.0,0.0,0.0,2004.1,0.0,389.99999999999994,11.2
90,1620904615,33.599999999999994,25.499999999999996,2849368.699999997,924526.6999999997,1221171.0,569.0999999999999,500.8,0.0,0.0,0.0,0.0,0.0,0.0,1492.6,0.0,510.49999999999966,0.0
91,1620904616,38.4,25.9,2849368.699999997,924509.8999999999,1221172.0999999999,561.4,920.9,0.0,0.0,0.0,0.0,0.0,0.0,1561.2000000000003,0.0,247.4,0.0
92,1620904617,43.39999999999999,28.799999999999994,2849368.699999997,924508.9999999999,1221173.9999999998,530.7,1695.3999999999999,0.0,0.0,4.0,0.0,0.0,0.0,4986.9,0.0,470.9999999999999,0.0
93,1620904618,36.89999999999999,28.599999999999998,2849368.699999997,924578.5999999999,1221175.9,486.99999999999994,507.2,0.0,0.0,0.0,0.0,0.0,0.0,3549.8,0.0,20.0,0.0
94,1620904619,58.59999999999998,35.09999999999999,2849368.699999997,924625.7999999999,1221176.0,556.6999999999998,528.7,0.0,0.0,0.0,0.0,0.0,0.0,1444.7000000000003,0.0,529.3,11.2
95,1620904620,72.1,27.400000000000006,2849368.699999997,924718.7999999999,1221176.2999999998,732.8000000000002,568.8,0.0,0.0,0.0,0.0,0.0,0.0,2152.9000000000005,0.0,765.0999999999997,0.0
96,1620904621,86.89999999999998,30.000000000000007,2849368.699999997,924823.2,1221176.7,469.2999999999999,527.8,0.0,0.0,0.0,0.0,0.0,0.0,2220.2,0.0,59.9,0.0
97,1620904622,78.9,31.199999999999996,2849368.699999997,924932.2999999999,1221177.0,463.8999999999999,636.3,0.0,0.0,0.0,0.0,0.0,0.0,2340.2000000000003,0.0,100.0,0.0
98,1620904623,91.30000000000001,33.40000000000001,2849368.699999997,925018.4,1221177.5,785.3999999999997,1318.5,0.0,0.0,0.0,0.0,0.0,0.0,1457.5000000000002,0.0,28.0,0.0
99,1620904624,85.19999999999997,34.900000000000006,2849368.699999997,925178.4000000001,1221179.3,936.8000000000001,1083.6999999999998,0.0,0.0,0.0,0.0,0.0,0.0,2141.1000000000004,0.0,451.90000000000003,11.2
100,1620904625,74.39999999999996,27.299999999999997,2849368.699999997,925216.5000000002,1221180.0999999999,626.1000000000001,613.9000000000002,0.0,0.0,0.0,0.0,0.0,0.0,903.9,0.0,352.3999999999999,43.9
101,1620904626,74.10000000000004,30.3,2849368.699999997,925270.4000000003,1221182.0,1053.3999999999999,1495.9,0.0,0.0,0.0,0.0,0.0,0.0,5919.499999999996,0.0,51.9,0.0
102,1620904627,68.1,33.1,2849368.699999997,925540.6000000002,1221183.9,640.5,755.8,0.0,0.0,0.0,0.0,0.0,0.0,2975.1000000000004,0.0,43.9,0.0
103,1620904628,54.699999999999996,30.59999999999999,2849368.699999997,925603.3,1221185.0,513.7999999999998,750.9,0.0,0.0,0.0,0.0,0.0,0.0,1888.6000000000004,0.0,12.0,0.0
104,1620904629,70.19999999999999,34.800000000000004,2849368.699999997,925604.2000000001,1221185.5999999999,581.2,608.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2163.8,0.0,353.0,18.3
105,1620904630,68.49999999999999,27.700000000000006,2849368.699999997,925647.4000000001,1221186.4999999998,447.59999999999985,532.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.1,0.0,242.50000000000009,0.0
106,1620904631,80.7,29.599999999999998,2849368.699999997,925714.2000000001,1221186.9999999998,542.8999999999997,604.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2990.8000000000015,0.0,55.9,0.0
107,1620904632,50.69999999999999,33.699999999999996,2849368.699999997,924562.0000000001,1221187.4999999998,1310.1000000000001,1132.6999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1604.7,0.0,47.9,0.0
108,1620904633,59.20000000000002,30.700000000000006,2849368.699999997,924665.1000000003,1221188.1999999997,580.1,711.0999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1724.6999999999998,0.0,0.0,0.0
109,1620904634,78.60000000000001,30.70000000000001,2849368.699999997,924783.6000000003,1221188.8,682.4999999999998,817.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1692.9000000000005,0.0,408.69999999999993,11.2
110,1620904635,85.69999999999997,27.199999999999996,2849368.699999997,924928.8000000003,1221189.0,557.9999999999999,473.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2148.4,0.0,282.4,0.0
111,1620904636,80.69999999999999,26.900000000000006,2849368.699999997,925061.9000000003,1221189.6,525.4,914.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1708.9,0.0,20.0,0.0
112,1620904637,83.39999999999998,31.299999999999994,2849368.699999997,925100.9000000001,1221190.3,734.5999999999998,532.0,0.0,0.0,0.0,0.0,0.0,0.0,2184.0000000000005,0.0,103.8,0.0
113,1620904638,83.0,31.6,2849368.699999997,925234.0000000002,1221190.8000000003,458.49999999999994,486.40000000000015,0.0,0.0,0.0,0.0,0.0,0.0,1130.1,0.0,12.0,0.0
114,1620904639,88.00000000000001,33.7,2849368.699999997,925200.5000000001,1221191.5,594.5000000000001,690.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2223.9,0.0,448.59999999999985,11.2
115,1620904640,66.89999999999999,27.100000000000016,2849368.699999997,925249.9000000001,1221191.5,416.69999999999993,415.7000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5102.099999999999,0.0,243.10000000000005,0.0
116,1620904641,61.699999999999974,31.799999999999986,2849368.699999997,925611.4,1221191.8,463.3,494.8,0.0,0.0,0.0,0.0,0.0,0.0,2499.300000000001,0.0,0.0,0.0
117,1620904642,45.60000000000001,30.29999999999999,2849368.699999997,924604.4000000001,1221192.2000000002,596.5,656.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1106.3,0.0,28.0,0.0
118,1620904643,59.20000000000001,32.4,2849368.699999997,924672.5000000001,1221192.2000000002,922.2000000000002,547.7,0.0,0.0,0.0,0.0,0.0,0.0,870.4999999999998,0.0,12.0,0.0
119,1620904644,60.80000000000001,27.8,2849368.699999997,924701.7999999999,1221192.7000000002,625.8,579.7,0.0,0.0,0.0,0.0,0.0,0.0,1815.7,0.0,373.3,11.1
120,1620904645,65.09999999999997,27.2,2849368.699999997,924747.9,1221193.2,611.6999999999999,580.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2514.3,0.0,351.20000000000005,0.0
121,1620904646,56.500000000000014,26.199999999999996,2849368.699999997,924837.2000000001,1221193.7000000002,522.4999999999999,921.5000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1281.9,0.0,163.6,0.0
122,1620904647,90.10000000000002,34.199999999999996,2849368.699999997,925122.6000000002,1221202.7999999996,940.2000000000003,835.5999999999999,0.0,0.0,16.0,0.0,0.0,0.0,1767.9000000000003,0.0,271.4,0.0
123,1620904648,182.60000000000002,42.30000000000001,2849368.699999997,925678.1000000001,1221203.4999999998,661.9999999999998,644.4000000000002,0.0,0.0,119.8,0.0,0.0,0.0,1727.2,0.0,375.2,0.0
124,1620904649,269.2,47.90000000000001,2849368.699999997,926846.2000000002,1221203.9999999998,1309.3999999999996,1137.6000000000004,0.0,0.0,0.0,0.0,0.0,0.0,3022.4000000000005,0.0,418.20000000000005,11.3
125,1620904650,357.0,45.4,2849368.699999997,927889.2000000003,1221204.2999999998,1142.1,985.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2876.1,0.0,652.7999999999998,0.0
126,1620904651,375.1,51.80000000000002,2849368.699999997,928614.4000000003,1221225.2999999998,36141.7,12906.599999999999,0.0,0.0,0.0,0.0,0.0,0.0,13323.099999999995,0.0,8.0,0.0
127,1620904652,340.70000000000005,46.3,2849368.699999997,929423.7000000002,1221235.2,1298.9000000000003,8049.799999999998,0.0,0.0,0.0,0.0,0.0,0.0,6699.999999999997,0.0,87.8,0.0
128,1620904653,210.19999999999993,47.100000000000016,2849368.699999997,929885.8999999998,1221265.0000000002,1494.4000000000003,18470.6,0.0,0.0,0.0,0.0,0.0,0.0,17987.800000000007,0.0,75.9,0.0
129,1620904654,342.1,50.1,2849368.699999997,931361.5000000001,1221169.6999999997,43254.9,25154.399999999994,0.0,0.0,31.6,0.0,0.0,0.0,2942.0999999999995,0.0,441.1,11.1
130,1620904655,307.90000000000003,46.19999999999998,2849368.699999997,932667.1,1221169.3999999997,3204.2000000000003,12650.400000000001,0.0,0.0,0.0,0.0,0.0,0.0,2553.6000000000004,0.0,416.1999999999998,0.0
131,1620904656,303.3999999999999,42.2,2849368.699999997,933317.2999999999,1221171.7,8775.099999999999,16719.600000000002,0.0,0.0,0.0,0.0,0.0,0.0,2016.6000000000004,0.0,51.9,39.9
132,1620904657,181.00000000000009,36.800000000000004,2849368.699999997,933542.5,1221173.0,2946.1,5571.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2794.5000000000005,0.0,43.9,0.0
