Total tasks: 3234
name,begin,end,time_seconds
Experiment,1,1971216,1971.22
ClusterLRModels;run();gisJoin=G2701450;clusterId=26,853803,1789523,935.72
ClusterLRModels;run();gisJoin=G0800190;clusterId=28,853803,1196347,342.54
ClusterLRModels;run();gisJoin=G4700170;clusterId=27,853803,1858139,1004.34
ClusterLRModels;run();gisJoin=G5500470;clusterId=30,853803,1609094,755.29
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G0601070;clusterId=24,853804,958186,104.38
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G5100210;clusterId=25,853804,958189,104.39
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G2701450;clusterId=26,853804,958184,104.38
ClusterLRModels;run();gisJoin=G3800450;clusterId=29,853804,1736666,882.86
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G0800190;clusterId=28,853804,958662,104.86
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G4700170;clusterId=27,853804,958207,104.40
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G5500470;clusterId=30,853804,958662,104.86
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3800450;clusterId=29,853805,958181,104.38
ClusterLRModels;run();gisJoin=G3000710;clusterId=31,853813,1508103,654.29
ClusterLRModels;run();gisJoin=G3500590;clusterId=23,853813,1391230,537.42
ClusterLRModels;run();gisJoin=G4600870;clusterId=32,853813,1757257,903.44
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3000710;clusterId=31,853814,958184,104.37
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3500590;clusterId=23,853814,958172,104.36
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G4600870;clusterId=32,853814,964371,110.56
ClusterLRModels;run();gisJoin=G4100230;clusterId=33,853817,1598068,744.25
ClusterLRModels;run();gisJoin=G2901570;clusterId=34,853817,1732042,878.23
ClusterLRModels;run();gisJoin=G2000010;clusterId=35,853817,1604805,750.99
ClusterLRModels;run();gisJoin=G0800550;clusterId=36,853818,1202336,348.52
ClusterLRModels;run();gisJoin=G3500230;clusterId=37,853818,1310524,456.71
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G4100230;clusterId=33,853818,958166,104.35
ClusterLRModels;run();gisJoin=G4804490;clusterId=38,853818,1634818,781.00
ClusterLRModels;run();gisJoin=G2102350;clusterId=40,853818,1520120,666.30
ClusterLRModels;run();gisJoin=G3100310;clusterId=39,853818,1375572,521.75
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G2901570;clusterId=34,853819,958170,104.35
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G0800550;clusterId=36,853819,958662,104.84
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3500230;clusterId=37,853819,958190,104.37
ClusterLRModels;run();gisJoin=G4200590;clusterId=41,853819,1552086,698.27
ClusterLRModels;run();gisJoin=G4801730;clusterId=42,853819,1540819,687.00
ClusterLRModels;run();gisJoin=G0800450;clusterId=43,853819,1469527,615.71
ClusterLRModels;run();gisJoin=G0500330;clusterId=44,853819,1792902,939.08
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G2102350;clusterId=40,853819,958171,104.35
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3100310;clusterId=39,853819,958707,104.89
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G4804490;clusterId=38,853819,958185,104.37
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G4200590;clusterId=41,853820,958186,104.37
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G4801730;clusterId=42,853820,958183,104.36
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G0800450;clusterId=43,853820,958188,104.37
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G0500330;clusterId=44,853820,958674,104.85
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G2000010;clusterId=35,853820,958186,104.37
ClusterLRModels;run();gisJoin=G2600730;clusterId=45,853822,1413021,559.20
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G2600730;clusterId=45,853822,958183,104.36
ClusterLRModels;run();gisJoin=G5600050;clusterId=47,853852,1420987,567.14
ClusterLRModels;run();gisJoin=G5400770;clusterId=48,853852,1160961,307.11
ClusterLRModels;run();gisJoin=G3601050;clusterId=49,853853,1453137,599.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G5400770;clusterId=48,853853,958188,104.34
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G5600050;clusterId=47,853853,958182,104.33
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3601050;clusterId=49,853854,958176,104.32
ClusterLRModels;run();gisJoin=G2001650;clusterId=55,853873,1438257,584.38
ClusterLRModels;run();gisJoin=G1600130;clusterId=54,853873,1477962,624.09
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G1600130;clusterId=54,853874,958183,104.31
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G2001650;clusterId=55,853874,958188,104.31
ClusterLRModels;run();gisJoin=G3900350;clusterId=53,853875,1594319,740.44
ClusterLRModels;run();gisJoin=G3100010;clusterId=52,853875,1245614,391.74
ClusterLRModels;run();gisJoin=G3100370;clusterId=51,853875,1307150,453.28
ClusterLRModels;run();gisJoin=G0100010;clusterId=46,853875,1971216,1117.34
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3100010;clusterId=52,853876,958395,104.52
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3900350;clusterId=53,853876,958175,104.30
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3100370;clusterId=51,853876,958173,104.30
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G0100010;clusterId=46,853876,958191,104.32
ClusterLRModels;run();gisJoin=G4000090;clusterId=50,853876,1365932,512.06
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G4000090;clusterId=50,853878,958190,104.31
ClusterLRModels;Train all cluster models;gisJoin=G4803410;clusterId=16;numModels=35;numRecords=307080,957729,1380861,423.13
ClusterLRModels;train();gisJoin=G4001390;clusterId=16,957735,964485,6.75
ClusterLRModels;Train all cluster models;gisJoin=G1300890;clusterId=15;numModels=107;numRecords=390600,957789,1852901,895.11
ClusterLRModels;train();gisJoin=G0101170;clusterId=15,957789,969464,11.68
ClusterLRModels;Train all cluster models;gisJoin=G4800790;clusterId=3;numModels=20;numRecords=424800,957790,1301886,344.10
ClusterLRModels;train();gisJoin=G4801650;clusterId=3,957790,969459,11.67
ClusterLRModels;Train all cluster models;gisJoin=G4100230;clusterId=33;numModels=43;numRecords=1148760,958166,1598033,639.87
ClusterLRModels;train();gisJoin=G1600350;clusterId=33,958166,976621,18.46
ClusterLRModels;Train all cluster models;gisJoin=G4800490;clusterId=10;numModels=42;numRecords=301680,958167,1458055,499.89
ClusterLRModels;train();gisJoin=G0600830;clusterId=10,958167,972292,14.13
ClusterLRModels;Train all cluster models;gisJoin=G3600710;clusterId=4;numModels=56;numRecords=218520,958167,1566597,608.43
ClusterLRModels;train();gisJoin=G3400370;clusterId=4,958167,968596,10.43
ClusterLRModels;Train all cluster models;gisJoin=G4100650;clusterId=8;numModels=31;numRecords=419400,958169,1473954,515.79
ClusterLRModels;train();gisJoin=G4100550;clusterId=8,958169,976718,18.55
ClusterLRModels;Train all cluster models;gisJoin=G2901570;clusterId=34;numModels=94;numRecords=272160,958170,1731993,773.82
ClusterLRModels;train();gisJoin=G2101230;clusterId=34,958170,971686,13.52
ClusterLRModels;Train all cluster models;gisJoin=G2102350;clusterId=40;numModels=50;numRecords=186120,958171,1520096,561.93
ClusterLRModels;train();gisJoin=G5300710;clusterId=40,958171,964080,5.91
ClusterLRModels;Train all cluster models;gisJoin=G3500590;clusterId=23;numModels=25;numRecords=749520,958172,1391197,433.03
ClusterLRModels;train();gisJoin=G0400170;clusterId=23,958172,976846,18.67
ClusterLRModels;Train all cluster models;gisJoin=G1200230;clusterId=18;numModels=43;numRecords=271440,958173,1468354,510.18
ClusterLRModels;train();gisJoin=G1200770;clusterId=18,958173,969214,11.04
ClusterLRModels;Train all cluster models;gisJoin=G3100370;clusterId=51;numModels=28;numRecords=142200,958174,1307118,348.94
ClusterLRModels;train();gisJoin=G3100530;clusterId=51,958174,967286,9.11
ClusterLRModels;Train all cluster models;gisJoin=G4802010;clusterId=11;numModels=52;numRecords=252360,958174,1540550,582.38
ClusterLRModels;train();gisJoin=G2200890;clusterId=11,958174,972526,14.35
ClusterLRModels;Train all cluster models;gisJoin=G1800570;clusterId=0;numModels=137;numRecords=452880,958174,1908602,950.43
ClusterLRModels;train();gisJoin=G3901750;clusterId=0,958174,976200,18.03
ClusterLRModels;Train all cluster models;gisJoin=G3900350;clusterId=53;numModels=60;numRecords=319320,958175,1594282,636.11
ClusterLRModels;train();gisJoin=G3600110;clusterId=53,958175,972170,14.00
ClusterLRModels;Train all cluster models;gisJoin=G3601050;clusterId=49;numModels=40;numRecords=209880,958176,1453088,494.91
ClusterLRModels;train();gisJoin=G5500670;clusterId=49,958176,972119,13.94
ClusterLRModels;Train all cluster models;gisJoin=G1200090;clusterId=6;numModels=44;numRecords=282240,958179,1475930,517.75
ClusterLRModels;train();gisJoin=G4802970;clusterId=6,958179,971487,13.31
ClusterLRModels;Train all cluster models;gisJoin=G0500090;clusterId=22;numModels=70;numRecords=311760,958180,1637833,679.65
ClusterLRModels;train();gisJoin=G0500870;clusterId=22,958180,967803,9.62
ClusterLRModels;Train all cluster models;gisJoin=G3800450;clusterId=29;numModels=66;numRecords=613800,958181,1736627,778.45
ClusterLRModels;train();gisJoin=G3800690;clusterId=29,958181,975470,17.29
ClusterLRModels;Train all cluster models;gisJoin=G5600050;clusterId=47;numModels=27;numRecords=371880,958182,1420953,462.77
ClusterLRModels;train();gisJoin=G4600810;clusterId=47,958183,979558,21.38
ClusterLRModels;Train all cluster models;gisJoin=G2600730;clusterId=45;numModels=37;numRecords=230400,958183,1412987,454.80
ClusterLRModels;train();gisJoin=G2601530;clusterId=45,958183,972357,14.17
ClusterLRModels;Train all cluster models;gisJoin=G4801730;clusterId=42;numModels=37;numRecords=728640,958183,1540780,582.60
ClusterLRModels;train();gisJoin=G4804750;clusterId=42,958183,976082,17.90
ClusterLRModels;Train all cluster models;gisJoin=G1600130;clusterId=54;numModels=32;numRecords=516960,958183,1477891,519.71
ClusterLRModels;train();gisJoin=G1600810;clusterId=54,958183,970636,12.45
ClusterLRModels;Train all cluster models;gisJoin=G3600770;clusterId=17;numModels=43;numRecords=354240,958184,1611634,653.45
ClusterLRModels;train();gisJoin=G2300210;clusterId=17,958184,976476,18.29
ClusterLRModels;Train all cluster models;gisJoin=G3000710;clusterId=31;numModels=33;numRecords=462600,958184,1508066,549.88
ClusterLRModels;train();gisJoin=G4601370;clusterId=31,958184,975821,17.64
ClusterLRModels;Train all cluster models;gisJoin=G2701450;clusterId=26;numModels=82;numRecords=492480,958184,1789481,831.30
ClusterLRModels;train();gisJoin=G1900630;clusterId=26,958184,976214,18.03
ClusterLRModels;Train all cluster models;gisJoin=G4804490;clusterId=38;numModels=69;numRecords=308880,958185,1634787,676.60
ClusterLRModels;train();gisJoin=G2800110;clusterId=38,958185,972146,13.96
ClusterLRModels;Train all cluster models;gisJoin=G4200590;clusterId=41;numModels=54;numRecords=180360,958186,1552038,593.85
ClusterLRModels;train();gisJoin=G4201270;clusterId=41,958186,967952,9.77
ClusterLRModels;Train all cluster models;gisJoin=G0601070;clusterId=24;numModels=4;numRecords=75960,958186,1000677,42.49
ClusterLRModels;train();gisJoin=G0600390;clusterId=24,958186,964108,5.92
ClusterLRModels;Train all cluster models;gisJoin=G0600010;clusterId=14;numModels=20;numRecords=145440,958187,1208124,249.94
ClusterLRModels;train();gisJoin=G0600210;clusterId=14,958187,969003,10.82
ClusterLRModels;Train all cluster models;gisJoin=G2000010;clusterId=35;numModels=62;numRecords=273960,958188,1604769,646.58
ClusterLRModels;Train all cluster models;gisJoin=G0800450;clusterId=43;numModels=29;numRecords=639000,958188,1469457,511.27
ClusterLRModels;train();gisJoin=G2901610;clusterId=35,958188,971668,13.48
ClusterLRModels;train();gisJoin=G4900430;clusterId=43,958188,976268,18.08
ClusterLRModels;Train all cluster models;gisJoin=G2001650;clusterId=55;numModels=40;numRecords=193680,958188,1438169,479.98
ClusterLRModels;train();gisJoin=G2001510;clusterId=55,958188,970668,12.48
ClusterLRModels;Train all cluster models;gisJoin=G2902050;clusterId=13;numModels=110;numRecords=429480,958188,1860416,902.23
ClusterLRModels;train();gisJoin=G1701170;clusterId=13,958188,976138,17.95
ClusterLRModels;Train all cluster models;gisJoin=G5400770;clusterId=48;numModels=16;numRecords=229680,958189,1160928,202.74
ClusterLRModels;train();gisJoin=G5400830;clusterId=48,958189,971027,12.84
ClusterLRModels;Train all cluster models;gisJoin=G5100210;clusterId=25;numModels=34;numRecords=318600,958189,1378720,420.53
ClusterLRModels;train();gisJoin=G5300470;clusterId=25,958189,971050,12.86
ClusterLRModels;Train all cluster models;gisJoin=G1300950;clusterId=1;numModels=152;numRecords=628560,958190,1950027,991.84
ClusterLRModels;Train all cluster models;gisJoin=G4000090;clusterId=50;numModels=33;numRecords=172080,958190,1365858,407.67
ClusterLRModels;train();gisJoin=G2200110;clusterId=1,958190,974300,16.11
ClusterLRModels;train();gisJoin=G3701930;clusterId=50,958190,972114,13.92
ClusterLRModels;Train all cluster models;gisJoin=G3500230;clusterId=37;numModels=20;numRecords=510480,958190,1310495,352.31
ClusterLRModels;train();gisJoin=G3500130;clusterId=37,958190,976716,18.53
ClusterLRModels;Train all cluster models;gisJoin=G0100010;clusterId=46;numModels=168;numRecords=662760,958191,1971165,1012.97
ClusterLRModels;train();gisJoin=G2200310;clusterId=46,958191,976845,18.65
