Total tasks: 3234
name,begin,end,time_seconds
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3800870;clusterId=15,2321,6139653,6137.33
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G4600950;clusterId=19,2321,6139661,6137.34
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G4601210;clusterId=24,2322,6139607,6137.29
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G2600550;clusterId=52,2322,6139756,6137.43
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3001050;clusterId=20,2322,6139602,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G4600710;clusterId=30,2322,6139652,6137.33
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G2601650;clusterId=47,2323,6139603,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3000790;clusterId=22,2323,6139603,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G2600610;clusterId=49,2323,6139626,6137.30
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3101030;clusterId=8,2323,6139603,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3000550;clusterId=17,2323,6139790,6137.47
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3800110;clusterId=25,2323,6139661,6137.34
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3800890;clusterId=21,2324,6139611,6137.29
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3000710;clusterId=13,2325,6139617,6137.29
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G0201000;clusterId=44,2325,6139630,6137.31
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3101490;clusterId=32,2325,6139612,6137.29
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3600110;clusterId=34,2326,6139603,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3000250;clusterId=26,2326,6139607,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3900770;clusterId=36,2326,6139741,6137.42
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3800530;clusterId=7,2326,6139623,6137.30
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G4600410;clusterId=2,2326,6139623,6137.30
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3800250;clusterId=12,2327,6183688,6181.36
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G4600630;clusterId=5,2327,6139776,6137.45
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3901510;clusterId=38,2327,6139660,6137.33
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3001090;clusterId=29,2327,6139615,6137.29
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G2600770;clusterId=42,2327,6139603,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G4600310;clusterId=31,2327,6139609,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3800010;clusterId=1,2327,6139605,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G2601590;clusterId=55,2328,6139602,6137.27
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3000210;clusterId=28,2328,6139613,6137.29
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3901030;clusterId=41,2328,6139605,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3900910;clusterId=48,2328,6139608,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3800370;clusterId=33,2328,6139664,6137.34
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3600630;clusterId=50,2328,6139737,6137.41
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3600890;clusterId=35,2329,6139608,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G2600050;clusterId=53,2329,6139605,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G4601050;clusterId=16,2329,6139650,6137.32
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3800410;clusterId=9,2329,6139606,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G5000110;clusterId=37,2329,6139605,6137.28
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3000850;clusterId=14,2330,6139655,6137.33
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3800070;clusterId=18,2330,6139603,6137.27
ClusterLRModels;Cluster persist and count after select + drop null + filter + column rename;gisJoin=G3600750;clusterId=43,2330,6139768,6137.44
ClusterLRModels;Train all cluster models;gisJoin=G4601370;clusterId=0;numModels=55;numRecords=399960,6139601,6715562,575.96
ClusterLRModels;Train all cluster models;gisJoin=G3000830;clusterId=11;numModels=55;numRecords=366120,6139601,6710661,571.06
ClusterLRModels;Train all cluster models;gisJoin=G3001050;clusterId=20;numModels=55;numRecords=402840,6139602,6709334,569.73
ClusterLRModels;Train all cluster models;gisJoin=G2601590;clusterId=55;numModels=54;numRecords=372600,6139602,6708972,569.37
ClusterLRModels;Train all cluster models;gisJoin=G3600110;clusterId=34;numModels=55;numRecords=368280,6139603,6715595,575.99
ClusterLRModels;Train all cluster models;gisJoin=G2600770;clusterId=42;numModels=54;numRecords=335160,6139603,6703991,564.39
ClusterLRModels;Train all cluster models;gisJoin=G3800070;clusterId=18;numModels=55;numRecords=352440,6139603,6712153,572.55
ClusterLRModels;Train all cluster models;gisJoin=G2601650;clusterId=47;numModels=54;numRecords=311040,6139603,6565856,426.25
ClusterLRModels;Train all cluster models;gisJoin=G3000790;clusterId=22;numModels=55;numRecords=363240,6139603,6714361,574.76
ClusterLRModels;Train all cluster models;gisJoin=G3101030;clusterId=8;numModels=55;numRecords=417240,6139604,6713907,574.30
ClusterLRModels;Train all cluster models;gisJoin=G2601010;clusterId=46;numModels=54;numRecords=320400,6139605,6560635,421.03
ClusterLRModels;Train all cluster models;gisJoin=G5000110;clusterId=37;numModels=55;numRecords=467280,6139605,6712894,573.29
ClusterLRModels;Train all cluster models;gisJoin=G3800010;clusterId=1;numModels=55;numRecords=323640,6139605,6573261,433.66
ClusterLRModels;Train all cluster models;gisJoin=G2600050;clusterId=53;numModels=54;numRecords=301680,6139606,6558696,419.09
ClusterLRModels;Train all cluster models;gisJoin=G4600550;clusterId=23;numModels=55;numRecords=371520,6139606,6715125,575.52
ClusterLRModels;Train all cluster models;gisJoin=G3800410;clusterId=9;numModels=55;numRecords=378720,6139606,6712270,572.66
ClusterLRModels;Train all cluster models;gisJoin=G3000250;clusterId=26;numModels=55;numRecords=446400,6139607,6714525,574.92
ClusterLRModels;Train all cluster models;gisJoin=G4601210;clusterId=24;numModels=55;numRecords=336240,6139607,6713766,574.16
ClusterLRModels;Train all cluster models;gisJoin=G3901030;clusterId=41;numModels=54;numRecords=344520,6139607,6700931,561.32
ClusterLRModels;Train all cluster models;gisJoin=G3000190;clusterId=27;numModels=55;numRecords=329400,6139607,6575135,435.53
ClusterLRModels;Train all cluster models;gisJoin=G2601050;clusterId=51;numModels=54;numRecords=406800,6139607,6706307,566.70
ClusterLRModels;Train all cluster models;gisJoin=G3600510;clusterId=54;numModels=54;numRecords=360360,6139607,6704973,565.37
ClusterLRModels;Train all cluster models;gisJoin=G3900910;clusterId=48;numModels=54;numRecords=403560,6139608,6704865,565.26
ClusterLRModels;Train all cluster models;gisJoin=G3600890;clusterId=35;numModels=55;numRecords=374040,6139608,6715343,575.74
ClusterLRModels;train();gisJoin=G3600890;clusterId=35,6139608,6153446,13.84
ClusterLRModels;train();gisJoin=G3901030;clusterId=41,6139608,6152721,13.11
ClusterLRModels;train();gisJoin=G4601210;clusterId=24,6139608,6153258,13.65
ClusterLRModels;train();gisJoin=G3001050;clusterId=20,6139609,6152997,13.39
