record,timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
12,1621437715,67.5,25.400000000000006,2849368.699999997,989494.3999999999,1023558.5999999999,515.0000000000002,488.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5581.099999999998,0.0,0.0,0.0
13,1621437716,61.39999999999999,26.399999999999995,2849368.699999997,989923.0,1023502.5999999999,708.1999999999999,503.49999999999994,0.0,0.0,0.0,0.0,0.0,0.0,958.2999999999997,0.0,20.0,0.0
14,1621437717,56.90000000000001,27.99999999999999,2849368.699999997,989923.2999999998,1023493.2999999999,654.0000000000002,885.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1586.0,0.0,272.09999999999997,11.1
15,1621437718,65.1,29.7,2849368.699999997,989926.4999999999,1023493.6999999998,487.00000000000006,479.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.0,0.0,407.2,0.0
16,1621437719,76.8,32.30000000000001,2849368.699999997,989932.7,1023494.0999999999,393.50000000000006,384.29999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2657.4000000000015,0.0,48.0,0.0
17,1621437720,63.500000000000014,24.5,2849368.699999997,989965.4999999998,1023494.2999999999,403.7999999999999,417.3000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2539.600000000001,0.0,12.0,0.0
18,1621437721,52.00000000000002,31.099999999999994,2849368.699999997,988889.4999999999,1023494.4999999999,417.7,415.79999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1237.8,0.0,12.0,0.0
19,1621437722,57.20000000000002,30.500000000000004,2849368.699999997,988945.8999999998,1023494.5,805.9000000000002,923.6,0.0,0.0,0.0,0.0,0.0,0.0,718.7,0.0,277.2,11.2
20,1621437723,75.1,36.79999999999999,2849368.699999997,989074.7000000001,1023495.3999999997,608.9000000000002,1036.9,0.0,0.0,0.0,0.0,0.0,0.0,2051.8,0.0,351.7,0.0
21,1621437724,92.7,35.199999999999996,2849368.699999997,989130.2999999999,1023496.5999999999,757.5999999999998,1231.1,0.0,0.0,0.0,0.0,0.0,0.0,1720.9,0.0,36.0,0.0
22,1621437725,73.39999999999999,28.100000000000005,2849368.699999997,989185.3999999998,1023498.3999999998,570.1,767.1,0.0,0.0,0.0,0.0,0.0,0.0,3533.800000000001,0.0,24.0,0.0
23,1621437726,82.70000000000002,27.89999999999999,2849368.699999997,989214.9999999999,1023500.2999999998,1228.2,1020.5,0.0,0.0,0.0,0.0,0.0,0.0,2196.0000000000005,0.0,12.0,0.0
24,1621437727,87.70000000000002,32.099999999999994,2849368.699999997,989353.1999999998,1023501.6999999998,757.2000000000003,1176.1000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2458.4000000000005,0.0,256.7,11.1
25,1621437728,79.5,30.400000000000006,2849368.699999997,989451.6,1023502.1999999998,441.2,452.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2902.4,0.0,356.5,0.0
26,1621437729,77.00000000000003,32.6,2849368.699999997,989493.9000000001,1023502.6999999998,447.5000000000001,482.30000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1704.8000000000002,0.0,0.0,0.0
27,1621437730,61.500000000000014,27.6,2849368.699999997,989894.4000000001,1023503.3999999999,541.1,753.1,0.0,0.0,0.0,0.0,0.0,0.0,5553.099999999996,0.0,36.0,0.0
28,1621437731,58.1,33.1,2849368.699999997,988843.6000000002,1023504.2999999998,573.9999999999999,726.1000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2367.6000000000004,0.0,1022.0999999999999,0.0
29,1621437732,53.40000000000001,33.2,2849368.699999997,988922.6999999998,1023504.3999999999,570.8000000000001,610.8000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2447.400000000001,0.0,2023.8999999999996,117.2
30,1621437733,56.3,30.699999999999996,2849368.699999997,988999.4000000001,1023504.7999999999,388.09999999999997,370.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,796.5,0.0,2208.4,0.0
31,1621437734,61.500000000000014,30.400000000000006,2849368.699999997,988954.2999999999,1023505.0999999999,744.5,550.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,10595.599999999995,0.0,8.0,0.0
32,1621437735,63.200000000000024,27.400000000000002,2849368.699999997,989003.4000000001,1023505.7999999999,502.0,736.4,0.0,0.0,0.0,0.0,0.0,0.0,2827.0000000000005,0.0,0.0,0.0
33,1621437736,57.80000000000001,24.199999999999992,2849368.699999997,989098.0,1023506.6,1176.4,760.6,0.0,0.0,0.0,0.0,0.0,0.0,2846.2000000000003,0.0,95.8,0.0
34,1621437737,145.20000000000002,47.30000000000001,2849368.699999997,989944.1000000002,1023507.5000000001,2277.2,2275.4,0.0,0.0,0.0,0.0,0.0,0.0,2711.9000000000005,0.0,922.2000000000002,51.3
35,1621437738,543.4999999999999,75.50000000000003,2849368.699999997,992594.6000000002,1023508.4,2759.9999999999995,2747.3999999999996,0.0,0.0,4.0,0.0,0.0,0.0,867.5,0.0,1038.2999999999997,0.0
36,1621437739,1028.6,80.69999999999999,2849368.699999997,995625.4000000001,1023508.7999999999,1270.5000000000002,1248.0,0.0,0.0,4.0,0.0,0.0,0.0,25073.800000000014,0.0,43.9,0.0
37,1621437740,965.4000000000001,75.89999999999999,2849368.699999997,998128.3999999999,1023509.0999999999,3593.6,820.5,0.0,0.0,12.0,0.0,0.0,0.0,43904.900000000045,0.0,12.0,0.0
38,1621437741,564.4000000000001,59.4,2849368.699999997,999789.7999999997,1023509.2999999999,4004.4,3881.5000000000005,0.0,0.0,4.0,0.0,0.0,0.0,21523.800000000007,0.0,20.0,0.0
39,1621437742,167.39999999999998,37.9,2849368.699999997,1000101.7000000003,1023514.6,2849.7999999999997,5636.299999999997,0.0,0.0,0.0,0.0,0.0,0.0,4490.3,0.0,293.1,11.1
40,1621437743,111.30000000000001,32.800000000000004,2849368.699999997,1000373.5999999999,1023514.1,1525.8000000000004,1337.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1760.1999999999998,0.0,415.69999999999993,0.0
41,1621437744,121.40000000000003,32.9,2849368.699999997,1000650.3999999999,1023514.4,408.4999999999999,638.1000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1413.5,0.0,16.0,0.0
42,1621437745,75.19999999999997,26.300000000000004,2849368.699999997,1000772.0,1023515.2999999999,501.29999999999995,616.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1617.1000000000001,0.0,0.0,0.0
43,1621437746,62.09999999999998,23.399999999999995,2849368.699999997,1000839.1000000002,1023515.6999999998,750.5,632.1,0.0,0.0,0.0,0.0,0.0,0.0,1313.6000000000001,0.0,12.0,0.0
44,1621437747,60.20000000000001,29.900000000000002,2849368.699999997,1000750.1000000002,1023516.1999999998,1162.2000000000003,1128.5,0.0,0.0,0.0,0.0,0.0,0.0,1284.8,0.0,296.6,11.2
45,1621437748,79.00000000000001,34.79999999999999,2849368.699999997,1000734.7999999999,1023526.0999999997,9025.499999999998,6825.300000000001,0.0,0.0,0.0,0.0,0.0,0.0,7261.299999999999,0.0,348.59999999999997,0.0
46,1621437749,128.5,31.599999999999987,2849368.699999997,1000929.6,1023537.6999999998,9816.199999999999,6278.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6499.900000000001,0.0,12.0,0.0
47,1621437750,157.30000000000004,32.20000000000001,2849368.699999997,1001263.2999999999,1023546.0999999999,1077.2000000000003,7317.400000000001,0.0,0.0,0.0,0.0,0.0,0.0,6504.199999999998,0.0,39.9,0.0
48,1621437751,296.49999999999994,33.7,2849368.699999997,1001648.9000000001,1023545.1999999998,3893.099999999999,6588.8,0.0,0.0,0.0,0.0,0.0,0.0,2483.5000000000005,0.0,55.9,0.0
49,1621437752,342.39999999999986,38.6,2849368.699999997,1001843.2999999999,1023545.0999999997,5584.599999999999,3771.6000000000026,0.0,0.0,0.0,0.0,0.0,0.0,1013.0000000000001,0.0,297.8,11.2
50,1621437753,276.6,40.2,2849368.699999997,1002117.7,1023546.0999999999,52886.80000000002,21282.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.4000000000003,0.0,360.99999999999994,0.0
