timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1621437702,1.1,1.5,64083.2,36881.5,8666.7,3.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,0.0,0.0,0.0
1621437703,0.2,0.5,64083.2,36881.5,8666.7,13.7,15.1,0.0,0.0,0.0,0.0,0.0,0.0,598.8,0.0,0.0,0.0
1621437704,0.2,0.1,64083.2,36881.5,8666.7,31.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437705,0.5,0.3,64083.2,36881.5,8666.7,2.9,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437706,0.2,0.2,64083.2,36881.5,8666.7,48.7,14.8,0.0,0.0,0.0,0.0,0.0,0.0,79.9,0.0,0.0,0.0
1621437707,1.5,1.2,64083.2,36881.4,8666.7,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0
1621437708,1.8,1.0,64083.2,36881.5,8666.7,7.2,7.4,0.0,0.0,0.0,0.0,0.0,0.0,63.9,0.0,0.0,0.0
1621437709,0.3,0.3,64083.2,36889.1,8666.7,2.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437710,1.2,0.8,64083.2,36881.8,8666.7,9.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621437711,0.4,0.2,64083.2,36881.5,8666.7,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437712,0.6,0.3,64083.2,36881.5,8666.8,2.8,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0
1621437713,0.3,0.2,64083.2,36881.5,8666.8,6.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437714,0.3,0.3,64083.2,36881.5,8666.8,31.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0.0,0.0,0.0
1621437715,0.4,0.3,64083.2,36881.5,8666.8,3.2,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
