timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1621437702,1.0,1.3,64082.4,24126.8,31573.3,4.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0
1621437703,0.2,0.2,64082.4,24126.8,31573.3,4.4,8.5,0.0,0.0,0.0,0.0,0.0,0.0,127.8,0.0,0.0,0.0
1621437704,0.7,0.4,64082.4,24126.8,31573.3,1.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437705,0.4,0.1,64082.4,24126.8,31573.4,4.4,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437706,0.4,0.5,64082.4,24127.1,31573.4,29.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437707,1.1,0.9,64082.4,24126.8,31573.4,7.7,15.2,0.0,0.0,0.0,0.0,0.0,0.0,55.4,0.0,22.8,0.0
1621437708,0.4,0.4,64082.4,24126.8,31573.4,3.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0.0,0.0
1621437709,0.4,0.2,64082.4,24126.8,31573.4,11.7,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437710,0.3,0.4,64082.4,24144.3,31573.4,4.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437711,1.6,1.1,64082.4,24126.8,31573.4,2.4,6.5,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.0
1621437712,0.6,0.3,64082.4,24126.8,31573.4,6.8,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0
1621437713,0.5,0.2,64082.4,24126.8,31573.4,5.7,9.9,0.0,0.0,0.0,0.0,0.0,0.0,407.3,0.0,0.0,0.0
1621437714,0.5,0.4,64082.4,24126.8,31573.4,4.7,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437715,0.5,0.2,64082.4,24134.4,31573.4,13.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437716,0.8,0.5,64082.4,24127.0,31573.5,18.9,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437717,1.3,1.2,64082.4,24127.2,31573.5,9.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0
1621437718,0.4,0.3,64082.4,24126.9,31573.5,3.8,7.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
1621437719,0.2,0.1,64082.4,24126.9,31573.5,11.7,10.2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1621437720,0.3,0.4,64082.4,24137.6,31573.5,4.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437721,1.3,1.1,64082.4,24127.0,31573.5,2.6,13.3,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
1621437722,0.6,0.3,64082.4,24126.9,31573.5,3.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.9,0.0
1621437723,0.4,0.4,64082.4,24126.9,31573.5,14.6,16.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621437724,0.6,0.6,64082.4,24127.0,31573.7,17.1,38.5,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0.0,0.0,0.0
1621437725,0.4,0.3,64082.4,24134.6,31573.7,14.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437726,0.5,0.4,64082.4,24127.0,31573.7,18.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437727,1.2,0.9,64082.4,24127.0,31573.7,7.6,17.3,0.0,0.0,0.0,0.0,0.0,0.0,23.7,0.0,11.9,0.0
1621437728,0.4,0.2,64082.4,24126.9,31573.7,6.7,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437729,0.2,0.1,64082.4,24126.9,31573.7,11.4,9.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1621437730,0.4,0.2,64082.4,24128.9,31573.7,4.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437731,1.7,1.1,64082.4,24127.0,31573.7,1.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,67.9,0.0,0.0,0.0
1621437732,0.4,0.2,64082.4,24126.9,31573.7,6.3,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.5,0.0
1621437733,0.2,0.3,64082.4,24126.9,31573.7,2.5,7.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621437734,0.6,0.4,64082.4,24126.9,31573.8,10.9,18.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621437735,0.3,0.2,64082.4,24126.9,31573.8,18.1,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437736,1.2,0.5,64082.4,24137.3,31573.8,14.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0.0,0.0,0.0
1621437737,5.8,1.7,64082.4,24179.2,31573.8,97.9,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,0.0
1621437738,19.9,2.0,64082.4,24270.9,31573.8,20.7,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437739,23.7,1.5,64082.4,24335.9,31573.8,13.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,83.8,0.0,0.0,0.0
1621437740,14.9,0.9,64082.4,24392.9,31573.8,10.6,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437741,2.9,1.2,64082.4,24403.9,31573.8,4.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0
