timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1621437702,0.9,1.2,64082.4,24352.1,23056.9,5.2,6.5,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0
1621437703,0.3,0.2,64082.4,24352.0,23056.9,4.2,5.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1621437704,0.3,0.0,64082.4,24352.0,23056.9,3.6,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437705,0.1,0.3,64082.4,24351.9,23056.9,2.8,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437706,0.1,0.0,64082.4,24351.9,23056.9,2.3,2.1,0.0,0.0,0.0,0.0,0.0,0.0,63.9,0.0,0.0,0.0
1621437707,1.7,1.2,64082.4,24352.7,23056.9,3.5,7.2,0.0,0.0,0.0,0.0,0.0,0.0,35.8,0.0,22.8,0.0
1621437708,0.2,0.2,64082.4,24352.0,23056.9,12.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621437709,0.1,0.1,64082.4,24352.0,23056.9,3.5,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437710,0.9,0.2,64082.4,24352.0,23056.9,4.5,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437711,0.5,0.5,64082.4,24352.5,23057.0,35.7,13.7,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
1621437712,0.1,0.1,64082.4,24352.0,23057.0,6.3,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0
1621437713,0.2,0.3,64082.4,24352.0,23057.0,5.6,7.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1621437714,0.2,0.1,64082.4,24352.0,23057.0,2.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0.0,0.0,0.0
1621437715,0.1,0.1,64082.4,24352.0,23057.0,3.1,9.7,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
1621437716,0.2,0.1,64082.4,24352.2,23057.0,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437717,1.9,1.4,64082.4,24352.0,23057.0,3.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0
1621437718,0.3,0.2,64082.4,24352.0,23057.0,10.7,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437719,0.1,0.1,64082.4,24352.0,23057.0,3.2,10.3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1621437720,0.9,0.3,64082.4,24351.9,23057.0,4.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437721,0.4,0.5,64082.4,24352.5,23057.0,35.6,20.5,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
1621437722,0.2,0.2,64082.4,24351.8,23057.1,5.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0
1621437723,0.3,0.2,64082.4,24351.9,23057.1,6.8,7.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
1621437724,0.1,0.1,64082.4,24351.8,23057.1,2.3,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437725,0.2,0.2,64082.4,24351.8,23057.1,3.4,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
1621437726,0.3,0.3,64082.4,24364.9,23057.1,2.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,55.9,0.0,0.0,0.0
1621437727,1.8,1.2,64082.4,24351.8,23057.1,3.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0
