timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1621437702,0.8,1.4,64082.4,24937.5,32740.0,2.7,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437703,0.4,0.7,64082.4,24938.1,32740.0,7.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621437704,0.2,0.4,64082.4,24937.6,32740.1,2.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8,0.0,0.0,0.0
1621437705,0.4,0.5,64082.4,24937.6,32740.0,5.5,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437706,1.2,1.0,64082.4,24937.8,32740.0,36.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
1621437707,0.3,0.5,64082.4,24937.6,32740.1,33.4,8.4,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,99.8,0.0
1621437708,1.3,1.1,64082.4,24938.1,32740.1,10.8,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437709,0.6,0.5,64082.4,24937.5,32740.1,2.8,14.8,0.0,0.0,0.0,0.0,0.0,0.0,427.2,0.0,0.0,0.0
1621437710,0.3,0.4,64082.4,24937.5,32740.1,11.8,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437711,0.2,0.4,64082.4,24937.5,32740.1,5.3,5.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,28.0,0.0
1621437712,0.2,0.4,64082.4,24937.6,32740.1,1.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0
1621437713,0.4,0.7,64082.4,24938.4,32740.2,7.4,9.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621437714,0.2,0.7,64082.4,24937.5,32740.2,3.3,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437715,0.3,0.4,64082.4,24937.5,32740.2,4.3,10.1,0.0,0.0,0.0,0.0,0.0,0.0,63.9,0.0,0.0,0.0
1621437716,1.2,0.9,64082.4,24937.6,32740.2,36.7,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437717,1.0,0.6,64082.4,24937.6,32740.2,33.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
1621437718,1.1,1.1,64082.4,24937.6,32740.2,11.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
1621437719,0.4,0.5,64082.4,24937.6,32740.2,2.4,7.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1621437720,0.2,0.5,64082.4,24937.6,32740.2,13.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437721,0.2,0.4,64082.4,24937.6,32740.2,5.7,6.4,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,20.0,0.0
1621437722,0.2,0.6,64082.4,24937.6,32740.2,1.9,11.5,0.0,0.0,0.0,0.0,0.0,0.0,55.9,0.0,0.0,0.0
1621437723,0.3,0.7,64082.4,24937.5,32740.2,7.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1621437724,0.2,0.4,64082.4,24937.5,32740.2,3.7,7.1,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0
1621437725,0.4,0.4,64082.4,24937.5,32740.2,4.7,10.6,0.0,0.0,0.0,0.0,0.0,0.0,43.9,0.0,0.0,0.0
1621437726,1.2,1.1,64082.4,24937.5,32740.2,36.1,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437727,0.6,0.4,64082.4,24937.5,32740.2,33.6,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
1621437728,1.2,1.1,64082.4,24938.0,32740.2,10.4,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437729,0.5,0.8,64082.4,24937.6,32740.4,15.2,38.8,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.0,0.0,0.0
1621437730,0.3,0.7,64082.4,24937.6,32740.5,12.6,10.6,0.0,0.0,0.0,0.0,0.0,0.0,670.8,0.0,12.0,0.0
