timestamp,CPU_ALL:User%,CPU_ALL:Sys%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s,NET:eno2-write-KB/s,NET:eno2-read-KB/s,DISKREAD:sda,DISKREAD:sdb,DISKREAD:sdc,DISKREAD:sdd,DISKWRITE:sda,DISKWRITE:sdb,DISKWRITE:sdc,DISKWRITE:sdd
1621437702,1.2,1.5,64083.2,23662.6,22934.6,2.9,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437703,1.5,1.0,64083.2,23662.4,22934.6,2.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437704,0.5,0.2,64083.2,23687.0,22934.7,10.5,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437705,0.2,0.3,64083.2,23687.0,22934.7,32.6,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437706,0.7,0.4,64083.2,23661.7,22934.7,3.9,7.1,0.0,0.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,0.0
1621437707,0.4,0.3,64083.2,23661.2,22934.7,10.9,10.4,0.0,0.0,0.0,0.0,0.0,0.0,366.1,0.0,27.6,0.0
1621437708,1.8,0.9,64083.2,23661.2,22934.7,5.5,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437709,0.2,0.2,64083.2,23661.2,22934.7,4.3,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437710,0.2,0.2,64083.2,23661.2,22934.7,4.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.0,0.0,0.0
1621437711,0.9,0.4,64083.2,23661.6,22934.7,3.2,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437712,0.3,0.5,64083.2,23661.2,22934.7,1.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,11.9,0.0
1621437713,1.4,1.0,64083.2,23661.2,22934.7,2.7,5.1,0.0,0.0,0.0,0.0,0.0,0.0,55.9,0.0,0.0,0.0
1621437714,0.2,0.1,64083.2,23661.0,22934.7,8.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437715,0.3,0.2,64083.2,23661.0,22934.7,32.6,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437716,0.8,0.5,64083.2,23661.3,22934.7,3.9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437717,0.6,0.4,64083.2,23668.6,22934.8,12.2,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0
1621437718,1.3,0.8,64083.2,23661.0,22934.8,5.4,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437719,0.2,0.2,64083.2,23661.0,22934.8,4.1,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437720,0.2,0.2,64083.2,23661.0,22934.8,4.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.0,0.0,0.0
1621437721,0.9,0.5,64083.2,23661.3,22934.8,3.2,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437722,0.4,0.5,64083.2,23661.0,22934.8,1.3,13.1,0.0,0.0,0.0,0.0,0.0,0.0,51.5,0.0,11.9,0.0
1621437723,1.5,1.1,64083.2,23661.2,22934.8,2.9,5.1,0.0,0.0,0.0,0.0,0.0,0.0,43.9,0.0,0.0,0.0
1621437724,0.2,0.2,64083.2,23661.0,22934.8,7.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437725,0.3,0.2,64083.2,23661.0,22934.8,32.8,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437726,1.2,0.9,64083.2,23661.1,22935.0,17.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621437727,0.9,0.5,64083.2,23671.5,22935.0,10.1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,590.7,0.0,11.9,0.0
1621437728,1.3,0.8,64083.2,23660.7,22935.0,5.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
